,director_name,actor_1,actor_2,actor_3,genres,gross
10893,728,1318,2070,1772,Adventure,27200000.0
10894,728,1318,2070,1772,Drama,27200000.0
10895,728,1318,2070,1772,War,27200000.0
10896,463,238,2071,2464,Adventure,15369573.0
10897,463,238,2071,2464,Comedy,15369573.0
10898,463,238,2071,2464,Sci-Fi,15369573.0
10899,1560,1232,2072,2465,Fantasy,15935068.0
10900,1560,1232,2072,2465,Horror,15935068.0
10901,1560,1232,2072,2465,Thriller,15935068.0
10902,146,1017,892,2466,Comedy,11694528.0
10903,146,1017,892,2466,Documentary,11694528.0
10904,146,1017,892,2466,Music,11694528.0
10905,1561,120,518,139,Western,229094.0
10906,1562,769,1107,774,Action,10017041.0
10907,1562,769,1107,774,Comedy,10017041.0
10908,1562,769,1107,774,Crime,10017041.0
10909,1053,733,2073,2467,Comedy,9016377.0
10910,1563,525,2074,2468,Comedy,7059537.0
10911,736,1319,2075,2469,Drama,8114507.0
10912,736,1319,2075,2469,Romance,8114507.0
10913,1564,1320,2076,2470,Comedy,7888703.0
10914,1564,1320,2076,2470,Fantasy,7888703.0
10915,1565,1321,2077,2471,Action,7282851.0
10916,1565,1321,2077,2471,Fantasy,7282851.0
10917,1565,1321,2077,2471,Horror,7282851.0
10918,1565,1321,2077,2471,Sci-Fi,7282851.0
10919,1565,1321,2077,2471,Thriller,7282851.0
10920,1203,241,612,2472,Drama,6879730.0
10921,1566,673,2078,1284,Comedy,5844929.0
10922,1566,673,2078,1284,Drama,5844929.0
10923,472,1322,2079,2473,Drama,3222857.0
10924,472,1322,2079,2473,Romance,3222857.0
10925,1567,574,2080,694,Comedy,4170647.0
10926,1567,574,2080,694,Drama,4170647.0
10927,1568,1323,1504,2474,Comedy,4142507.0
10928,1568,1323,1504,2474,Romance,4142507.0
10929,820,1168,1576,2475,Crime,4109095.0
10930,820,1168,1576,2475,Drama,4109095.0
10931,820,1168,1576,2475,History,4109095.0
10932,820,1168,1576,2475,Romance,4109095.0
10933,1314,47,572,2476,Comedy,4033268.0
10934,1314,47,572,2476,Drama,4033268.0
10935,1569,449,2081,2477,Fantasy,3902679.0
10936,1569,449,2081,2477,Horror,3902679.0
10937,1570,1324,2082,2478,Comedy,3559990.0
10938,1570,1324,2082,2478,Crime,3559990.0
10939,1571,70,2083,2454,Drama,3287435.0
10940,1572,571,25,2479,Comedy,3071947.0
10941,1572,571,25,2479,Crime,3071947.0
10942,1572,571,25,2479,Thriller,3071947.0
10943,1090,60,522,2480,Biography,2961991.0
10944,1090,60,522,2480,Drama,2961991.0
10945,1242,1325,2084,2198,Comedy,4063238.0
10946,1242,1325,2084,2198,Drama,4063238.0
10947,1242,1325,2084,2198,Romance,4063238.0
10948,78,582,2085,2481,Crime,2912363.0
10949,78,582,2085,2481,Drama,2912363.0
10950,1492,90,351,1987,Comedy,3000000.0
10951,1492,90,351,1987,Drama,3000000.0
10952,807,1326,2086,2482,Comedy,2223990.0
10953,807,1326,2086,2482,Documentary,2223990.0
10954,588,1,772,2483,Comedy,1821983.0
10955,588,1,772,2483,Drama,1821983.0
10956,588,1,772,2483,Horror,1821983.0
10957,1163,1007,2087,2379,Drama,2181290.0
10958,1163,1007,2087,2379,Mystery,2181290.0
10959,1163,1007,2087,2379,Thriller,2181290.0
10960,1573,1327,2088,2484,Drama,2848578.0
10961,1573,1327,2088,2484,Family,2848578.0
10962,1574,567,2089,2485,Action,703002.0
10963,1574,567,2089,2485,Comedy,703002.0
10964,1574,567,2089,2485,Thriller,703002.0
10965,1575,1328,2090,2486,Action,3105269.0
10966,1575,1328,2090,2486,Comedy,3105269.0
10967,1576,1329,2091,2487,Drama,252726.0
10968,1576,1329,2091,2487,Family,252726.0
10969,1576,1329,2091,2487,Western,252726.0
10970,1577,120,2092,2488,Drama,373060.0
10971,1578,1325,2093,131,Comedy,1007535.0
10972,1578,1325,2093,131,Drama,1007535.0
10973,1578,1325,2093,131,Romance,1007535.0
10974,1579,372,194,2489,Comedy,418268.0
10975,1579,372,194,2489,Romance,418268.0
10976,1580,1330,2094,2490,Comedy,200803.0
10977,189,598,1178,1380,Crime,33631221.0
10978,189,598,1178,1380,Drama,33631221.0
10979,189,598,1178,1380,Thriller,33631221.0
10980,1167,1331,2095,2491,Comedy,95016.0
10981,1167,1331,2095,2491,Drama,95016.0
10982,1167,1331,2095,2491,Romance,95016.0
10983,1167,1331,2095,2491,Sport,95016.0
10984,1581,1332,715,2492,Drama,73678.0
10985,1581,1332,715,2492,History,73678.0
10986,1581,1332,715,2492,War,73678.0
10987,1582,1333,2096,2493,Horror,143000.0
10988,1582,1333,2096,2493,Thriller,143000.0
10989,1583,913,2097,2494,Comedy,39852.0
10990,1583,913,2097,2494,Drama,39852.0
10991,952,262,1757,2495,Drama,22000.0
10992,952,262,1757,2495,Sci-Fi,22000.0
10993,952,262,1757,2495,Thriller,22000.0
10994,1584,897,1242,2496,Drama,128937.0
10995,1584,897,1242,2496,Horror,128937.0
10996,1584,897,1242,2496,Romance,128937.0
10997,23,1,28,27,Adventure,334185206.0
10998,23,1,28,27,Family,334185206.0
10999,23,1,28,27,Fantasy,334185206.0
11000,1585,1334,1448,2497,Drama,5005.0
11001,82,169,254,117,Drama,201148159.0
11002,82,169,254,117,Family,201148159.0
11003,82,169,254,117,Fantasy,201148159.0
11004,82,169,254,117,Romance,201148159.0
11005,374,1335,2098,2498,Drama,5595428.0
11006,1586,1336,2099,2499,Comedy,3123749.0
11007,1586,1336,2099,2499,Romance,3123749.0
11008,1587,1337,627,2500,Documentary,100675.0
11009,607,1338,1774,2501,Horror,3645438.0
11010,1051,1339,2100,2502,Crime,22201636.0
11011,1051,1339,2100,2502,Drama,22201636.0
11012,1051,1339,2100,2502,Music,22201636.0
11013,1588,1340,2101,2503,Comedy,25000000.0
11014,1588,1340,2101,2503,Music,25000000.0
11015,1588,1340,2101,2503,Romance,25000000.0
11016,1589,1232,2102,2504,Horror,19170001.0
11017,1527,1341,2103,2505,Adventure,22202612.0
11018,1527,1341,2103,2505,Family,22202612.0
11019,1527,1341,2103,2505,Fantasy,22202612.0
11020,1527,1341,2103,2505,Musical,22202612.0
11021,821,1133,825,1722,Comedy,86300000.0
11022,924,1342,1369,2506,Horror,952620.0
11023,1590,1085,2104,2507,Drama,9054736.0
11024,821,1133,2105,832,Comedy,119500000.0
11025,821,1133,2105,832,Western,119500000.0
11026,1591,1343,2106,2508,Horror,32600000.0
11027,1591,1343,2106,2508,Thriller,32600000.0
11028,1592,1344,2107,2509,Drama,3826455.0
11029,998,1345,1758,1312,Drama,3130592.0
11030,998,1345,1758,1312,Romance,3130592.0
11031,1593,648,2108,698,Comedy,475000.0
11032,1593,648,2108,698,Sport,475000.0
11033,628,1,96,1122,Drama,10654581.0
11034,628,1,96,1122,Sci-Fi,10654581.0
11035,628,1,96,1122,Thriller,10654581.0
11036,1594,1346,2109,2510,Documentary,2276368.0
11037,1594,1346,2109,2510,History,2276368.0
11038,1594,1346,2109,2510,Sport,2276368.0
11039,1595,1347,2110,2511,Horror,38108.0
11040,1595,1347,2110,2511,Mystery,38108.0
11041,1595,1347,2110,2511,Sci-Fi,38108.0
11042,1595,1347,2110,2511,Thriller,38108.0
11043,1456,1348,2111,1935,Comedy,40041683.0
11044,1456,1348,2111,1935,Fantasy,40041683.0
11045,1596,1349,2112,2512,Documentary,33349949.0
11046,1018,738,378,1773,Horror,33386128.0
11047,677,32,96,413,Comedy,25809813.0
11048,677,32,96,413,Drama,25809813.0
11049,677,32,96,413,Music,25809813.0
11050,1597,1350,2113,2513,Horror,14400000.0
11051,1597,1350,2113,2513,Mystery,14400000.0
11052,1597,1350,2113,2513,Sci-Fi,14400000.0
11053,1598,1351,2114,2514,Comedy,32230907.0
11054,1598,1351,2114,2514,Documentary,32230907.0
11055,507,61,1188,2515,Drama,6401336.0
11056,1401,1308,2115,2516,Comedy,26781723.0
11057,1401,1308,2115,2516,Drama,26781723.0
11058,1401,1308,2115,2516,Romance,26781723.0
11059,736,1352,2116,2517,Drama,5400000.0
11060,736,1352,2116,2517,Romance,5400000.0
11061,1599,786,4,1612,Drama,1282084.0
11062,1600,1353,2117,2518,Comedy,1186323.0
11063,1600,1353,2117,2518,Drama,1186323.0
11064,1600,1353,2117,2518,Romance,1186323.0
11065,1601,1354,2118,2519,Drama,1094998.0
11066,1146,263,2119,2520,Comedy,3325638.0
11067,1146,263,2119,2520,Crime,3325638.0
11068,1146,263,2119,2520,Drama,3325638.0
11069,1146,263,2119,2520,Sci-Fi,3325638.0
11070,1602,632,980,2521,Drama,395592.0
11071,1602,632,980,2521,Romance,395592.0
11072,1603,780,332,2522,Comedy,6851969.0
11073,1603,780,332,2522,Drama,6851969.0
11074,1603,780,332,2522,Romance,6851969.0
11075,1466,941,2120,2523,Comedy,333658.0
11076,1466,941,2120,2523,Family,333658.0
11077,1466,941,2120,2523,Musical,333658.0
11078,1466,941,2120,2523,Romance,333658.0
11079,1466,941,2120,2523,Short,333658.0
11080,316,1355,2121,2524,Comedy,12995673.0
11081,316,1355,2121,2524,Documentary,12995673.0
11082,316,1355,2121,2524,War,12995673.0
11083,1604,950,2122,2525,Documentary,173783.0
11084,1605,694,2123,1553,Drama,118666.0
11085,423,264,256,1171,Comedy,114324072.0
11086,423,264,256,1171,Sport,114324072.0
11087,1606,1191,2124,2526,Comedy,71904.0
11088,1606,1191,2124,2526,Drama,71904.0
11089,1606,1191,2124,2526,Family,71904.0
11090,1607,1356,2125,2527,Documentary,99851.0
11091,1608,210,2126,2528,Comedy,115504.0
11092,1608,210,2126,2528,Drama,115504.0
11093,1608,210,2126,2528,Romance,115504.0
11094,1075,1357,2127,2529,Horror,5725.0
11095,1075,1357,2127,2529,Thriller,5725.0
11096,1609,1358,683,2530,Drama,75727.0
11097,1609,1358,683,2530,Romance,75727.0
11098,1609,1358,683,2530,Sci-Fi,75727.0
11099,1609,1358,683,2530,Thriller,75727.0
11100,64,853,58,2531,Comedy,322157.0
11101,64,853,58,2531,Crime,322157.0
11102,64,853,58,2531,Drama,322157.0
11103,424,82,527,94,Drama,5731103.0
11104,424,82,527,94,History,5731103.0
11105,1610,342,373,2532,Drama,978908.0
11106,1610,342,373,2532,Horror,978908.0
11107,1610,342,373,2532,Mystery,978908.0
11108,1610,342,373,2532,Thriller,978908.0
11109,1137,1359,504,137,Adventure,438653.0
11110,1137,1359,504,137,Comedy,438653.0
11111,1137,1359,504,137,Sci-Fi,438653.0
11112,1429,961,362,2533,Crime,327919.0
11113,1429,961,362,2533,Drama,327919.0
11114,1611,1360,985,2534,Drama,178739.0
11115,1611,1360,985,2534,Musical,178739.0
11116,672,518,94,2535,Comedy,565592.0
11117,672,518,94,2535,Drama,565592.0
11118,672,518,94,2535,Family,565592.0
11119,1612,528,1494,2536,Drama,27012.0
11120,242,1361,2128,1282,Animation,76400000.0
11121,242,1361,2128,1282,Family,76400000.0
11122,242,1361,2128,1282,Fantasy,76400000.0
11123,242,1361,2128,1282,Music,76400000.0
11124,581,1362,2129,2537,Horror,36200000.0
11125,581,1362,2129,2537,Thriller,36200000.0
11126,1613,1363,2130,2538,Horror,21300000.0
11127,1613,1363,2130,2538,Mystery,21300000.0
11128,1613,1363,2130,2538,Thriller,21300000.0
11129,1576,1056,2131,1812,Drama,379643.0
11130,1614,429,57,707,Drama,12985267.0
11131,1615,1364,2132,2539,Drama,23650000.0
11132,1615,1364,2132,2539,Romance,23650000.0
11133,1615,1364,2132,2539,War,23650000.0
11134,1616,87,2133,837,Biography,510092.0
11135,1616,87,2133,837,Crime,510092.0
11136,1616,87,2133,837,Drama,510092.0
11137,1617,1365,2134,2540,Comedy,313436.0
11138,1617,1365,2134,2540,Drama,313436.0
11139,1618,1366,2135,2541,Crime,3330.0
11140,1618,1366,2135,2541,Drama,3330.0
11141,1275,1367,2136,1161,Action,24800000.0
11142,1275,1367,2136,1161,Adventure,24800000.0
11143,1275,1367,2136,1161,Thriller,24800000.0
11144,1619,1368,2137,2542,Action,792966.0
11145,1619,1368,2137,2542,Comedy,792966.0
11146,1619,1368,2137,2542,Horror,792966.0
11147,1619,1368,2137,2542,Sci-Fi,792966.0
11148,1620,1369,2138,2543,Horror,14673301.0
11149,1620,1369,2138,2543,Mystery,14673301.0
11150,80,1370,1684,2544,Action,9003011.0
11151,80,1370,1684,2544,Adventure,9003011.0
11152,80,1370,1684,2544,Sci-Fi,9003011.0
11153,80,1370,1684,2544,Thriller,9003011.0
11154,1621,1371,1816,2545,Action,11546543.0
11155,1621,1371,1816,2545,Comedy,11546543.0
11156,678,1372,2139,2546,Biography,11533945.0
11157,678,1372,2139,2546,Crime,11533945.0
11158,678,1372,2139,2546,Drama,11533945.0
11159,678,1372,2139,2546,Romance,11533945.0
11160,1622,1373,2140,2547,Drama,12555230.0
11161,1622,1373,2140,2547,Horror,12555230.0
11162,1622,1373,2140,2547,Mystery,12555230.0
11163,1622,1373,2140,2547,Thriller,12555230.0
11164,169,980,2141,1615,Drama,11284657.0
11165,169,980,2141,1615,Thriller,11284657.0
11166,1623,1374,2142,2548,Drama,34522221.0
11167,1624,1375,2143,2549,Animation,7002255.0
11168,1624,1375,2143,2549,Comedy,7002255.0
11169,1624,1375,2143,2549,Drama,7002255.0
11170,1625,1376,2144,515,Comedy,6719300.0
11171,1625,1376,2144,515,Drama,6719300.0
11172,1367,154,2145,2550,Biography,6003587.0
11173,1367,154,2145,2550,Comedy,6003587.0
11174,1367,154,2145,2550,Drama,6003587.0
11175,736,1377,2146,2551,Drama,5792822.0
11176,736,1377,2146,2551,Romance,5792822.0
11177,110,1378,2147,2552,Drama,5383834.0
11178,110,1378,2147,2552,Thriller,5383834.0
11179,516,177,2148,2553,Drama,4599680.0
11180,1626,36,2149,2554,Drama,6531491.0
11181,360,1379,2150,2555,Adventure,4581222.0
11182,360,1379,2150,2555,Documentary,4581222.0
11183,360,1379,2150,2555,Drama,4581222.0
11184,360,1379,2150,2555,Sport,4581222.0
11185,1627,1380,2151,2556,Comedy,3885134.0
11186,1627,1380,2151,2556,Drama,3885134.0
11187,1547,105,2152,2557,Crime,4311834.0
11188,1547,105,2152,2557,Documentary,4311834.0
11189,1628,1381,2153,2558,Drama,3590010.0
11190,1628,1381,2153,2558,Music,3590010.0
11191,1628,1381,2153,2558,Romance,3590010.0
11192,1629,1382,2154,2559,Action,3300230.0
11193,1629,1382,2154,2559,Crime,3300230.0
11194,1629,1382,2154,2559,Drama,3300230.0
11195,1629,1382,2154,2559,Thriller,3300230.0
11196,49,5,3,1543,Action,3335839.0
11197,49,5,3,1543,Crime,3335839.0
11198,49,5,3,1543,Drama,3335839.0
11199,49,5,3,1543,Thriller,3335839.0
11200,561,233,2155,2560,Crime,2557668.0
11201,561,233,2155,2560,Drama,2557668.0
11202,561,233,2155,2560,Thriller,2557668.0
11203,145,208,710,1771,Comedy,2506446.0
11204,145,208,710,1771,Romance,2506446.0
11205,1630,1383,2156,2561,Horror,7369373.0
11206,1630,1383,2156,2561,Mystery,7369373.0
11207,1630,1383,2156,2561,Thriller,7369373.0
11208,82,878,1402,1672,Drama,4414535.0
11209,1403,1384,2157,2562,Comedy,1984378.0
11210,1403,1384,2157,2562,Drama,1984378.0
11211,1403,1384,2157,2562,Romance,1984378.0
11212,1631,1385,2158,2563,Animation,2283276.0
11213,1631,1385,2158,2563,Biography,2283276.0
11214,1631,1385,2158,2563,Documentary,2283276.0
11215,1631,1385,2158,2563,Drama,2283276.0
11216,1631,1385,2158,2563,History,2283276.0
11217,1631,1385,2158,2563,War,2283276.0
11218,1632,1386,2159,2564,Adventure,1098224.0
11219,1547,1221,2160,2565,Documentary,1430185.0
11220,1547,1221,2160,2565,War,1430185.0
11221,1633,730,829,2566,Drama,1477002.0
11222,1633,730,829,2566,Romance,1477002.0
11223,1634,1387,2161,2567,Documentary,1134049.0
11224,1634,1387,2161,2567,History,1134049.0
11225,1635,222,1103,1347,Drama,977600.0
11226,1635,222,1103,1347,Western,977600.0
11227,1469,1197,2162,2568,Biography,653621.0
11228,1469,1197,2162,2568,Documentary,653621.0
11229,1469,1197,2162,2568,History,653621.0
11230,1636,1388,2163,2250,Crime,110000.0
11231,1636,1388,2163,2250,Drama,110000.0
11232,1636,1388,2163,2250,Romance,110000.0
11233,1571,1389,1379,687,Comedy,444354.0
11234,1571,1389,1379,687,Drama,444354.0
11235,1637,1390,2164,2569,Comedy,535249.0
11236,1638,83,230,10,Comedy,371081.0
11237,1638,83,230,10,Drama,371081.0
11238,1639,1391,2165,2570,Comedy,347578.0
11239,1639,1391,2165,2570,Fantasy,347578.0
11240,1639,1391,2165,2570,Horror,347578.0
11241,1639,1391,2165,2570,Thriller,347578.0
11242,1640,1392,2166,2571,Action,124494.0
11243,1640,1392,2166,2571,Adventure,124494.0
11244,1640,1392,2166,2571,Comedy,124494.0
11245,1640,1392,2166,2571,Drama,124494.0
11246,1640,1392,2166,2571,Music,124494.0
11247,1640,1392,2166,2571,Sci-Fi,124494.0
11248,918,1393,2167,2572,Biography,120620.0
11249,918,1393,2167,2572,Comedy,120620.0
11250,918,1393,2167,2572,Drama,120620.0
11251,918,1393,2167,2572,Music,120620.0
11252,1641,12,124,1192,Comedy,100669.0
11253,1641,12,124,1192,Drama,100669.0
11254,41,261,2168,124,Drama,186354.0
11255,1642,1158,2169,2573,Animation,55202.0
11256,1642,1158,2169,2573,Comedy,55202.0
11257,1642,1158,2169,2573,Family,55202.0
11258,1642,1158,2169,2573,Romance,55202.0
11259,1643,1261,2170,2574,Adventure,549632.0
11260,1643,1261,2170,2574,Family,549632.0
11261,1643,1261,2170,2574,Fantasy,549632.0
11262,465,209,1116,2575,Comedy,137945.0
11263,465,209,1116,2575,Drama,137945.0
11264,465,209,1116,2575,Musical,137945.0
11265,465,209,1116,2575,Romance,137945.0
11266,1644,1394,702,2576,Drama,17580.0
11267,1645,34,73,2577,Drama,12667.0
11268,1645,34,73,2577,Romance,12667.0
11269,1646,1395,1201,2578,Drama,198407.0
11270,787,722,1196,667,Comedy,13973532.0
11271,787,722,1196,667,Crime,13973532.0
11272,1011,120,464,2579,Horror,5824.0
11273,1011,120,464,2579,Thriller,5824.0
11274,516,596,2171,2580,Thriller,2843.0
11275,1647,1396,2172,2581,Action,4958.0
11276,1647,1396,2172,2581,Crime,4958.0
11277,1647,1396,2172,2581,Drama,4958.0
11278,1648,1397,2173,2582,Thriller,13220.0
11279,1649,1398,2174,2583,Crime,7927.0
11280,1649,1398,2174,2583,Drama,7927.0
11281,1649,1398,2174,2583,Film-Noir,7927.0
11282,1649,1398,2174,2583,Mystery,7927.0
11283,1649,1398,2174,2583,Thriller,7927.0
11284,1650,1399,2175,2584,Comedy,2436.0
11285,1650,1399,2175,2584,Fantasy,2436.0
11286,1650,1399,2175,2584,Musical,2436.0
11287,1650,1399,2175,2584,Sci-Fi,2436.0
11288,1651,860,1623,1937,Comedy,4556.0
11289,1651,860,1623,1937,Drama,4556.0
11290,1652,61,745,963,Crime,4600000.0
11291,1652,61,745,963,Drama,4600000.0
11292,1110,248,2176,821,Drama,1420578.0
11293,1110,248,2176,821,Fantasy,1420578.0
11294,1653,31,467,2585,Drama,1028658.0
11295,1653,31,467,2585,Mystery,1028658.0
11296,1653,31,467,2585,Thriller,1028658.0
11297,1654,851,1929,695,Comedy,466702.0
11298,1654,851,1929,695,Drama,466702.0
11299,1654,851,1929,695,Romance,466702.0
11300,1655,1400,2177,2586,Drama,18435.0
11301,678,52,25,1145,Drama,35266619.0
11302,678,52,25,1145,Fantasy,35266619.0
11303,678,52,25,1145,Horror,35266619.0
11304,1656,1401,2178,2587,Drama,95236.0
11305,1656,1401,2178,2587,Musical,95236.0
11306,529,1,914,1060,Horror,26505000.0
11307,1016,1402,2179,2588,Biography,2957978.0
11308,1016,1402,2179,2588,Crime,2957978.0
11309,1016,1402,2179,2588,Documentary,2957978.0
11310,1016,1402,2179,2588,History,2957978.0
11311,1016,1402,2179,2588,Thriller,2957978.0
11312,1657,1403,2180,766,Drama,444044.0
11313,1658,1404,2181,2589,Drama,40990055.0
11314,1658,1404,2181,2589,Horror,40990055.0
11315,1658,1404,2181,2589,Thriller,40990055.0
11316,527,859,584,1483,Biography,1445366.0
11317,527,859,584,1483,Drama,1445366.0
11318,527,859,584,1483,Music,1445366.0
11319,1659,1405,2182,2590,Drama,5709616.0
11320,1659,1405,2182,2590,Romance,5709616.0
11321,1660,287,2183,2591,Drama,12784397.0
11322,1660,287,2183,2591,Fantasy,12784397.0
11323,1661,897,2184,1855,Drama,3050934.0
11324,1661,897,2184,1855,Music,3050934.0
11325,1662,1406,2185,678,Drama,841206.0
11326,1214,373,2186,2592,Comedy,638476.0
11327,1214,373,2186,2592,Documentary,638476.0
11328,1663,1407,2187,2593,Adventure,505295.0
11329,1663,1407,2187,2593,Drama,505295.0
11330,171,838,2188,2594,Crime,7267324.0
11331,171,838,2188,2594,Drama,7267324.0
11332,1664,1408,2189,1599,Drama,145540.0
11333,1664,1408,2189,1599,Horror,145540.0
11334,788,673,2190,2595,Adventure,12589108.0
11335,788,673,2190,2595,Drama,12589108.0
11336,1091,360,938,2596,Crime,35918429.0
11337,1091,360,938,2596,Drama,35918429.0
11338,1665,1409,939,2597,Horror,92401.0
11339,1665,1409,939,2597,Thriller,92401.0
11340,1666,1410,2191,427,Comedy,1943649.0
11341,1666,1410,2191,427,Crime,1943649.0
11342,1666,1410,2191,427,Romance,1943649.0
11343,1592,197,2192,2598,Drama,992238.0
11344,1592,197,2192,2598,Romance,992238.0
11345,1667,1411,2193,1458,Drama,4231500.0
11346,1667,1411,2193,1458,Romance,4231500.0
11347,1668,198,297,2599,Drama,396035.0
11348,1668,198,297,2599,Romance,396035.0
11349,1669,1412,2194,365,Drama,2507106.0
11350,1669,1412,2194,365,Music,2507106.0
11351,1670,1326,2195,2600,Comedy,6026908.0
11352,1670,1326,2195,2600,Drama,6026908.0
11353,1671,1348,2196,2500,Crime,2592808.0
11354,1671,1348,2196,2500,Drama,2592808.0
11355,1671,1348,2196,2500,Thriller,2592808.0
11356,1672,1413,2197,2601,Comedy,1060591.0
11357,1672,1413,2197,2601,Drama,1060591.0
11358,1672,1413,2197,2601,Romance,1060591.0
11359,1673,1414,2198,2602,Comedy,155972.0
11360,1673,1414,2198,2602,Drama,155972.0
11361,1673,1414,2198,2602,Romance,155972.0
11362,1674,1415,2199,2603,Romance,129319.0
11363,1675,493,2200,2604,Crime,26893.0
11364,1675,493,2200,2604,Drama,26893.0
11365,1675,493,2200,2604,Romance,26893.0
11366,1676,63,2201,2605,Drama,2580.0
11367,1676,63,2201,2605,Mystery,2580.0
11368,9,92,544,216,Action,58885635.0
11369,9,92,544,216,Horror,58885635.0
11370,9,92,544,216,Thriller,58885635.0
11371,1677,1416,2202,1131,Comedy,19067631.0
11372,1677,1416,2202,1131,Drama,19067631.0
11373,1677,1416,2202,1131,Romance,19067631.0
11374,1678,911,2203,2606,Action,11806119.0
11375,1678,911,2203,2606,Biography,11806119.0
11376,1678,911,2203,2606,Drama,11806119.0
11377,1678,911,2203,2606,Sport,11806119.0
11378,1616,161,2204,2607,Drama,7417210.0
11379,1242,1417,2205,2608,Comedy,7362100.0
11380,1242,1417,2205,2608,Drama,7362100.0
11381,750,1418,2206,2609,Comedy,7022940.0
11382,750,1418,2206,2609,Drama,7022940.0
11383,750,1418,2206,2609,Romance,7022940.0
11384,180,1034,1639,1965,Comedy,190666.0
11385,180,1034,1639,1965,Drama,190666.0
11386,797,222,542,2610,Drama,5132222.0
11387,797,222,542,2610,Mystery,5132222.0
11388,797,222,542,2610,Romance,5132222.0
11389,1248,307,1591,2611,Comedy,2365931.0
11390,1248,307,1591,2611,Crime,2365931.0
11391,1248,307,1591,2611,Drama,2365931.0
11392,1248,307,1591,2611,Romance,2365931.0
11393,32,586,1847,2612,Fantasy,53991137.0
11394,32,586,1847,2612,Horror,53991137.0
11395,32,586,1847,2612,Mystery,53991137.0
11396,32,586,1847,2612,Thriller,53991137.0
11397,1679,1300,2207,2613,Crime,1221261.0
11398,1679,1300,2207,2613,Drama,1221261.0
11399,1679,1300,2207,2613,Thriller,1221261.0
11400,1680,1419,2208,2614,Documentary,2408553.0
11401,1680,1419,2208,2614,War,2408553.0
11402,1681,1420,541,2615,Drama,712294.0
11403,1682,1421,2209,1386,Comedy,3447339.0
11404,1682,1421,2209,1386,Romance,3447339.0
11405,1510,1086,2210,2616,Crime,418953.0
11406,1510,1086,2210,2616,Drama,418953.0
11407,1510,1086,2210,2616,Thriller,418953.0
11408,1683,329,2211,2617,Drama,406035.0
11409,460,543,2212,2618,Drama,402820.0
11410,460,543,2212,2618,Romance,402820.0
11411,1065,1422,2139,2074,Horror,373967.0
11412,1065,1422,2139,2074,Mystery,373967.0
11413,1684,1423,2213,299,Comedy,194568.0
11414,1684,1423,2213,299,Romance,194568.0
11415,1685,1424,2214,2619,Comedy,163245.0
11416,1685,1424,2214,2619,Drama,163245.0
11417,1685,1424,2214,2619,Family,163245.0
11418,1686,475,1060,732,Drama,119841.0
11419,1687,1301,2046,2620,Comedy,173066.0
11420,1687,1301,2046,2620,Fantasy,173066.0
11421,1109,66,1945,1453,Comedy,92362.0
11422,1109,66,1945,1453,Drama,92362.0
11423,1688,1425,2215,2255,Comedy,105943.0
11424,1297,1426,2216,2621,Drama,183490.0
11425,1297,1426,2216,2621,War,183490.0
11426,1689,1427,2217,2622,Fantasy,3478.0
11427,1689,1427,2217,2622,Horror,3478.0
11428,1690,54,2218,1333,Drama,52166.0
11429,1018,1163,1672,2623,Drama,1163508.0
11430,1018,1163,1672,2623,Fantasy,1163508.0
11431,1018,1163,1672,2623,Horror,1163508.0
11432,1018,1163,1672,2623,Thriller,1163508.0
11433,86,55,328,596,Action,80033643.0
11434,86,55,328,596,Crime,80033643.0
11435,86,55,328,596,Mystery,80033643.0
11436,86,55,328,596,Thriller,80033643.0
11437,1691,1428,2219,2624,Animation,184925485.0
11438,1691,1428,2219,2624,Family,184925485.0
11439,1691,1428,2219,2624,Fantasy,184925485.0
11440,1691,1428,2219,2624,Musical,184925485.0
11441,1692,1260,2220,2625,Drama,304124.0
11442,1693,1429,2221,2626,Adventure,36830.0
11443,1693,1429,2221,2626,Comedy,36830.0
11444,1693,1429,2221,2626,Horror,36830.0
11445,1694,979,2222,2627,Crime,231186.0
11446,1694,979,2222,2627,Romance,231186.0
11447,1694,979,2222,2627,Thriller,231186.0
11448,124,34,85,500,Comedy,3650677.0
11449,124,34,85,500,Crime,3650677.0
11450,1331,1430,2223,2628,Drama,1647780.0
11451,1695,25,520,2629,Comedy,695229.0
11452,1695,25,520,2629,Drama,695229.0
11453,1696,1431,2224,2630,Drama,638951.0
11454,1697,301,1274,1896,Drama,609042.0
11455,1698,1427,1771,2631,Comedy,1521.0
11456,1698,1427,1771,2631,Horror,1521.0
11457,366,96,459,633,Action,32940507.0
11458,366,96,459,633,Crime,32940507.0
11459,366,96,459,633,Drama,32940507.0
11460,366,96,459,633,Thriller,32940507.0
11461,1699,63,547,2435,Comedy,19539.0
11462,1700,1222,2225,2632,Comedy,100358.0
11463,1700,1222,2225,2632,Musical,100358.0
11464,1700,1222,2225,2632,Romance,100358.0
11465,581,1432,2226,2633,Horror,19100000.0
11466,581,1432,2226,2633,Mystery,19100000.0
11467,581,1432,2226,2633,Thriller,19100000.0
11468,1701,1114,2227,2634,Drama,2833383.0
11469,1701,1114,2227,2634,Music,2833383.0
11470,145,1310,2228,2635,Drama,24741700.0
11471,32,221,334,2304,Horror,55153403.0
11472,32,221,334,2304,Mystery,55153403.0
11473,32,221,334,2304,Thriller,55153403.0
11474,413,1433,848,1691,Comedy,18488314.0
11475,413,1433,848,1691,Crime,18488314.0
