,director_name,actor_1_name,actor_2_name,actor_3_name,gross
24711,7,14,7,20,18469
24712,19,171,15,55,12836
24713,19,171,15,55,12836
24714,19,171,15,55,12836
24715,19,171,15,55,12836
24716,19,171,15,55,12836
24717,19,171,15,55,12836
24718,19,171,15,55,12836
24719,19,171,15,55,12836
24720,6,19,11,6,20262
24721,6,19,11,6,20262
24722,6,19,11,6,20262
24723,6,19,11,6,20262
24724,6,19,11,6,20262
24725,6,19,11,6,20262
24726,13,7,7,7,198655278
24727,13,7,7,7,198655278
24728,13,7,7,7,198655278
24729,13,7,7,7,198655278
24730,13,7,7,7,198655278
24731,13,7,7,7,198655278
24732,13,7,7,7,198655278
24733,5,17,10,5,143653
24734,5,17,10,5,143653
24735,5,17,10,5,143653
24736,5,17,10,5,143653
24737,5,17,10,5,143653
24738,5,39,5,5,14873
24739,5,39,5,5,14873
24740,5,39,5,5,14873
24741,5,39,5,5,14873
24742,5,39,5,5,14873
24743,6,6,6,6,8000000
24744,6,6,6,6,8000000
24745,6,6,6,6,8000000
24746,6,6,6,6,8000000
24747,6,6,6,6,8000000
24748,6,6,6,6,8000000
24749,7,17,14,7,304137
24750,7,17,14,7,304137
24751,7,17,14,7,304137
24752,7,17,14,7,304137
24753,7,17,14,7,304137
24754,7,17,14,7,304137
24755,7,17,14,7,304137
24756,7,68,28,13,37606
24757,7,68,28,13,37606
24758,7,68,28,13,37606
24759,7,68,28,13,37606
24760,7,68,28,13,37606
24761,7,68,28,13,37606
24762,7,68,28,13,37606
24763,6,6,6,6,2956000
24764,6,6,6,6,2956000
24765,6,6,6,6,2956000
24766,6,6,6,6,2956000
24767,6,6,6,6,2956000
24768,6,6,6,6,2956000
24769,8,8,15,13,19959
24770,8,8,15,13,19959
24771,8,8,15,13,19959
24772,8,8,15,13,19959
24773,8,8,15,13,19959
24774,8,8,15,13,19959
24775,8,8,15,13,19959
24776,8,8,15,13,19959
24777,17,75,12,31,2706659
24778,17,75,12,31,2706659
24779,17,75,12,31,2706659
24780,17,75,12,31,2706659
24781,17,75,12,31,2706659
24782,53,224,79,66,61094903
24783,53,224,79,66,61094903
24784,53,224,79,66,61094903
24785,53,224,79,66,61094903
24786,53,224,79,66,61094903
24787,34,179,58,16,45857453
24788,34,179,58,16,45857453
24789,34,179,58,16,45857453
24790,34,179,58,16,45857453
24791,34,179,58,16,45857453
24792,34,179,58,16,45857453
24793,34,179,58,16,45857453
24794,34,179,58,16,45857453
24795,7,7,7,7,83400000
24796,7,7,7,7,83400000
24797,7,7,7,7,83400000
24798,7,7,7,7,83400000
24799,7,7,7,7,83400000
24800,7,7,7,7,83400000
24801,7,7,7,7,83400000
24802,51,84,49,41,27900000
24803,51,84,49,41,27900000
24804,51,84,49,41,27900000
24805,51,84,49,41,27900000
24806,51,84,49,41,27900000
24807,51,84,49,41,27900000
24808,51,84,49,41,27900000
24809,28,134,32,29,27900000
24810,28,134,32,29,27900000
24811,28,134,32,29,27900000
24812,28,134,32,29,27900000
24813,28,134,32,29,27900000
24814,10,40,21,16,14000000
24815,10,40,21,16,14000000
24816,10,40,21,16,14000000
24817,10,40,21,16,14000000
24818,10,40,21,16,14000000
24819,10,40,21,16,14000000
24820,10,40,21,16,14000000
24821,10,40,21,16,14000000
24822,10,40,21,16,14000000
24823,10,40,21,16,14000000
24824,7,56,7,13,25138292
24825,7,56,7,13,25138292
24826,7,56,7,13,25138292
24827,7,56,7,13,25138292
24828,7,56,7,13,25138292
24829,7,56,7,13,25138292
24830,7,56,7,13,25138292
24831,6,6,6,6,10305534
24832,6,6,6,6,10305534
24833,6,6,6,6,10305534
24834,6,6,6,6,10305534
24835,6,6,6,6,10305534
24836,6,6,6,6,10305534
24837,19,14,14,14,9449219
24838,19,14,14,14,9449219
24839,19,14,14,14,9449219
24840,19,14,14,14,9449219
24841,19,14,14,14,9449219
24842,19,14,14,14,9449219
24843,19,14,14,14,9449219
24844,36,108,25,13,6390032
24845,36,108,25,13,6390032
24846,36,108,25,13,6390032
24847,36,108,25,13,6390032
24848,36,108,25,13,6390032
24849,36,108,25,13,6390032
24850,5,11,5,5,20167424
24851,5,11,5,5,20167424
24852,5,11,5,5,20167424
24853,5,11,5,5,20167424
24854,5,11,5,5,20167424
24855,80,19,14,7,5923044
24856,80,19,14,7,5923044
24857,80,19,14,7,5923044
24858,80,19,14,7,5923044
24859,80,19,14,7,5923044
24860,80,19,14,7,5923044
24861,80,19,14,7,5923044
24862,8,36,36,14,3293258
24863,8,36,36,14,3293258
24864,8,36,36,14,3293258
24865,8,36,36,14,3293258
24866,8,36,36,14,3293258
24867,8,36,36,14,3293258
24868,8,36,36,14,3293258
24869,8,36,36,14,3293258
24870,6,6,6,6,886410
24871,6,6,6,6,886410
24872,6,6,6,6,886410
24873,6,6,6,6,886410
24874,6,6,6,6,886410
24875,6,6,6,6,886410
24876,7,7,7,7,252652
24877,7,7,7,7,252652
24878,7,7,7,7,252652
24879,7,7,7,7,252652
24880,7,7,7,7,252652
24881,7,7,7,7,252652
24882,7,7,7,7,252652
24883,7,67,87,44,220234
24884,7,67,87,44,220234
24885,7,67,87,44,220234
24886,7,67,87,44,220234
24887,7,67,87,44,220234
24888,7,67,87,44,220234
24889,7,67,87,44,220234
24890,18,59,28,26,34350553
24891,18,59,28,26,34350553
24892,18,59,28,26,34350553
24893,18,59,28,26,34350553
24894,18,59,28,26,34350553
24895,18,59,28,26,34350553
24896,5,121,234,10,101228
24897,5,121,234,10,101228
24898,5,121,234,10,101228
24899,5,121,234,10,101228
24900,5,121,234,10,101228
24901,14,47,33,52,96793
24902,14,47,33,52,96793
24903,14,47,33,52,96793
24904,14,47,33,52,96793
24905,14,47,33,52,96793
24906,14,47,33,52,96793
24907,14,47,33,52,96793
24908,14,47,33,52,96793
24909,6,330,6,11,77413017
24910,6,330,6,11,77413017
24911,6,330,6,11,77413017
24912,6,330,6,11,77413017
24913,6,330,6,11,77413017
24914,6,330,6,11,77413017
24915,21,151,89,24,5354039
24916,21,151,89,24,5354039
24917,21,151,89,24,5354039
24918,21,151,89,24,5354039
24919,21,151,89,24,5354039
24920,21,151,89,24,5354039
24921,21,151,89,24,5354039
24922,21,151,89,24,5354039
24923,5,73,11,14,2926565
24924,5,73,11,14,2926565
24925,5,73,11,14,2926565
24926,5,73,11,14,2926565
24927,5,73,11,14,2926565
24928,7,202,23,27,13092000
24929,7,202,23,27,13092000
24930,7,202,23,27,13092000
24931,7,202,23,27,13092000
24932,7,202,23,27,13092000
24933,7,202,23,27,13092000
24934,7,202,23,27,13092000
24935,18,47,7,7,7563397
24936,18,47,7,7,7563397
24937,18,47,7,7,7563397
24938,18,47,7,7,7563397
24939,18,47,7,7,7563397
24940,18,47,7,7,7563397
24941,18,47,7,7,7563397
24942,7,29,7,13,104257
24943,7,29,7,13,104257
24944,7,29,7,13,104257
24945,7,29,7,13,104257
24946,7,29,7,13,104257
24947,7,29,7,13,104257
24948,7,29,7,13,104257
24949,15,185,30,7,17311
24950,15,185,30,7,17311
24951,15,185,30,7,17311
24952,15,185,30,7,17311
24953,15,185,30,7,17311
24954,15,185,30,7,17311
24955,15,185,30,7,17311
24956,20,6,6,6,610968
24957,20,6,6,6,610968
24958,20,6,6,6,610968
24959,20,6,6,6,610968
24960,20,6,6,6,610968
24961,20,6,6,6,610968
24962,6,35,31,20,8108247
24963,6,35,31,20,8108247
24964,6,35,31,20,8108247
24965,6,35,31,20,8108247
24966,6,35,31,20,8108247
24967,6,35,31,20,8108247
24968,7,45,35,39,7680
24969,7,45,35,39,7680
24970,7,45,35,39,7680
24971,7,45,35,39,7680
24972,7,45,35,39,7680
24973,7,45,35,39,7680
24974,7,45,35,39,7680
24975,7,7,7,7,3766595
24976,7,7,7,7,3766595
24977,7,7,7,7,3766595
24978,7,7,7,7,3766595
24979,7,7,7,7,3766595
24980,7,7,7,7,3766595
24981,7,7,7,7,3766595
24982,6,47,6,17,2277396
24983,6,47,6,17,2277396
24984,6,47,6,17,2277396
24985,6,47,6,17,2277396
24986,6,47,6,17,2277396
24987,6,47,6,17,2277396
24988,6,17,6,6,6517198
24989,6,17,6,6,6517198
24990,6,17,6,6,6517198
24991,6,17,6,6,6517198
24992,6,17,6,6,6517198
24993,6,17,6,6,6517198
24994,13,35,28,6,5776314
24995,13,35,28,6,5776314
24996,13,35,28,6,5776314
24997,13,35,28,6,5776314
24998,13,35,28,6,5776314
24999,13,35,28,6,5776314
25000,29,16,40,23,141600000
25001,29,16,40,23,141600000
25002,29,16,40,23,141600000
25003,29,16,40,23,141600000
25004,29,16,40,23,141600000
25005,29,16,40,23,141600000
25006,29,16,40,23,141600000
25007,29,16,40,23,141600000
25008,29,16,40,23,141600000
25009,29,16,40,23,141600000
25010,29,16,40,23,141600000
25011,31,8,8,58,51100000
25012,31,8,8,58,51100000
25013,31,8,8,58,51100000
25014,31,8,8,58,51100000
25015,31,8,8,58,51100000
25016,31,8,8,58,51100000
25017,31,8,8,58,51100000
25018,31,8,8,58,51100000
25019,63,51,71,62,16501785
25020,63,51,71,62,16501785
25021,63,51,71,62,16501785
25022,63,51,71,62,16501785
25023,63,51,71,62,16501785
25024,63,51,71,62,16501785
25025,63,51,71,62,16501785
25026,63,51,71,62,16501785
25027,104,90,72,13,38168022
25028,104,90,72,13,38168022
25029,104,90,72,13,38168022
25030,104,90,72,13,38168022
25031,104,90,72,13,38168022
25032,104,90,72,13,38168022
25033,6,19,12,14,84749884
25034,6,19,12,14,84749884
25035,6,19,12,14,84749884
25036,6,19,12,14,84749884
25037,6,19,12,14,84749884
25038,6,19,12,14,84749884
25039,34,38,28,35,24788807
25040,34,38,28,35,24788807
25041,34,38,28,35,24788807
25042,34,38,28,35,24788807
25043,34,38,28,35,24788807
25044,34,38,28,35,24788807
25045,34,38,28,35,24788807
25046,32,31,7,20,21244913
25047,32,31,7,20,21244913
25048,32,31,7,20,21244913
25049,32,31,7,20,21244913
25050,32,31,7,20,21244913
25051,32,31,7,20,21244913
25052,32,31,7,20,21244913
25053,53,36,9,23,377420
25054,53,36,9,23,377420
25055,53,36,9,23,377420
25056,53,36,9,23,377420
25057,53,36,9,23,377420
25058,53,36,9,23,377420
25059,53,36,9,23,377420
25060,53,36,9,23,377420
25061,53,36,9,23,377420
25062,7,15,7,30,30000000
25063,7,15,7,30,30000000
25064,7,15,7,30,30000000
25065,7,15,7,30,30000000
25066,7,15,7,30,30000000
25067,7,15,7,30,30000000
25068,7,15,7,30,30000000
25069,41,42,35,24,20966644
25070,41,42,35,24,20966644
25071,41,42,35,24,20966644
25072,41,42,35,24,20966644
25073,41,42,35,24,20966644
25074,41,42,35,24,20966644
25075,41,42,35,24,20966644
25076,24,23,8,27,64423650
25077,24,23,8,27,64423650
25078,24,23,8,27,64423650
25079,24,23,8,27,64423650
25080,24,23,8,27,64423650
25081,24,23,8,27,64423650
25082,24,23,8,27,64423650
25083,24,23,8,27,64423650
25084,32,7,7,35,48056940
25085,32,7,7,35,48056940
25086,32,7,7,35,48056940
25087,32,7,7,35,48056940
25088,32,7,7,35,48056940
25089,32,7,7,35,48056940
25090,32,7,7,35,48056940
25091,29,31,9,9,19184015
25092,29,31,9,9,19184015
25093,29,31,9,9,19184015
25094,29,31,9,9,19184015
25095,29,31,9,9,19184015
25096,29,31,9,9,19184015
25097,29,31,9,9,19184015
25098,29,31,9,9,19184015
25099,29,31,9,9,19184015
25100,18,50,92,44,24629916
25101,18,50,92,44,24629916
25102,18,50,92,44,24629916
25103,18,50,92,44,24629916
25104,18,50,92,44,24629916
25105,18,50,92,44,24629916
25106,10,68,10,10,19472057
25107,10,68,10,10,19472057
25108,10,68,10,10,19472057
25109,10,68,10,10,19472057
25110,10,68,10,10,19472057
25111,10,68,10,10,19472057
25112,10,68,10,10,19472057
25113,10,68,10,10,19472057
25114,10,68,10,10,19472057
25115,10,68,10,10,19472057
25116,24,5,5,13,27200000
25117,24,5,5,13,27200000
25118,24,5,5,13,27200000
25119,24,5,5,13,27200000
25120,24,5,5,13,27200000
25121,14,28,8,8,15369573
25122,14,28,8,8,15369573
25123,14,28,8,8,15369573
25124,14,28,8,8,15369573
25125,14,28,8,8,15369573
25126,14,28,8,8,15369573
25127,14,28,8,8,15369573
25128,14,28,8,8,15369573
25129,7,30,7,7,15935068
25130,7,30,7,7,15935068
25131,7,30,7,7,15935068
25132,7,30,7,7,15935068
25133,7,30,7,7,15935068
25134,7,30,7,7,15935068
25135,7,30,7,7,15935068
25136,32,68,75,10,11694528
25137,32,68,75,10,11694528
25138,32,68,75,10,11694528
25139,32,68,75,10,11694528
25140,32,68,75,10,11694528
25141,32,68,75,10,11694528
25142,32,68,75,10,11694528
25143,32,68,75,10,11694528
25144,32,68,75,10,11694528
25145,32,68,75,10,11694528
25146,8,110,24,65,229094
25147,8,110,24,65,229094
25148,8,110,24,65,229094
25149,8,110,24,65,229094
25150,8,110,24,65,229094
25151,8,110,24,65,229094
25152,8,110,24,65,229094
25153,8,110,24,65,229094
25154,10,31,62,97,10017041
25155,10,31,62,97,10017041
25156,10,31,62,97,10017041
25157,10,31,62,97,10017041
25158,10,31,62,97,10017041
25159,10,31,62,97,10017041
25160,10,31,62,97,10017041
25161,10,31,62,97,10017041
25162,10,31,62,97,10017041
25163,10,31,62,97,10017041
25164,29,62,10,10,9016377
25165,29,62,10,10,9016377
25166,29,62,10,10,9016377
25167,29,62,10,10,9016377
25168,29,62,10,10,9016377
25169,29,62,10,10,9016377
25170,29,62,10,10,9016377
25171,29,62,10,10,9016377
25172,29,62,10,10,9016377
25173,29,62,10,10,9016377
25174,9,73,15,9,7059537
25175,9,73,15,9,7059537
25176,9,73,15,9,7059537
25177,9,73,15,9,7059537
25178,9,73,15,9,7059537
25179,9,73,15,9,7059537
25180,9,73,15,9,7059537
25181,9,73,15,9,7059537
25182,9,73,15,9,7059537
25183,78,6,6,6,8114507
25184,78,6,6,6,8114507
25185,78,6,6,6,8114507
25186,78,6,6,6,8114507
25187,78,6,6,6,8114507
25188,78,6,6,6,8114507
25189,9,9,9,19,7888703
25190,9,9,9,19,7888703
25191,9,9,9,19,7888703
25192,9,9,9,19,7888703
25193,9,9,9,19,7888703
25194,9,9,9,19,7888703
25195,9,9,9,19,7888703
25196,9,9,9,19,7888703
25197,9,9,9,19,7888703
25198,7,7,7,7,7282851
25199,7,7,7,7,7282851
25200,7,7,7,7,7282851
25201,7,7,7,7,7282851
25202,7,7,7,7,7282851
25203,7,7,7,7,7282851
25204,7,7,7,7,7282851
25205,15,102,34,21,6879730
25206,15,102,34,21,6879730
25207,15,102,34,21,6879730
25208,15,102,34,21,6879730
25209,15,102,34,21,6879730
25210,8,52,30,14,5844929
25211,8,52,30,14,5844929
25212,8,52,30,14,5844929
25213,8,52,30,14,5844929
25214,8,52,30,14,5844929
25215,8,52,30,14,5844929
25216,8,52,30,14,5844929
25217,8,52,30,14,5844929
25218,10,14,5,5,3222857
25219,10,14,5,5,3222857
25220,10,14,5,5,3222857
25221,10,14,5,5,3222857
25222,10,14,5,5,3222857
25223,5,35,12,15,4170647
25224,5,35,12,15,4170647
25225,5,35,12,15,4170647
25226,5,35,12,15,4170647
25227,5,35,12,15,4170647
25228,10,17,37,10,4142507
25229,10,17,37,10,4142507
25230,10,17,37,10,4142507
25231,10,17,37,10,4142507
25232,10,17,37,10,4142507
25233,10,17,37,10,4142507
25234,10,17,37,10,4142507
25235,10,17,37,10,4142507
25236,10,17,37,10,4142507
25237,10,17,37,10,4142507
25238,33,19,14,6,4109095
25239,33,19,14,6,4109095
25240,33,19,14,6,4109095
25241,33,19,14,6,4109095
25242,33,19,14,6,4109095
25243,33,19,14,6,4109095
25244,34,129,30,7,4033268
25245,34,129,30,7,4033268
25246,34,129,30,7,4033268
25247,34,129,30,7,4033268
25248,34,129,30,7,4033268
25249,34,129,30,7,4033268
25250,34,129,30,7,4033268
25251,5,42,12,5,3902679
25252,5,42,12,5,3902679
25253,5,42,12,5,3902679
25254,5,42,12,5,3902679
25255,5,42,12,5,3902679
25256,9,16,9,18,3559990
25257,9,16,9,18,3559990
25258,9,16,9,18,3559990
25259,9,16,9,18,3559990
25260,9,16,9,18,3559990
25261,9,16,9,18,3559990
25262,9,16,9,18,3559990
25263,9,16,9,18,3559990
25264,9,16,9,18,3559990
25265,14,180,13,17,3287435
25266,14,180,13,17,3287435
25267,14,180,13,17,3287435
25268,14,180,13,17,3287435
25269,14,180,13,17,3287435
25270,14,180,13,17,3287435
25271,19,34,165,7,3071947
25272,19,34,165,7,3071947
25273,19,34,165,7,3071947
25274,19,34,165,7,3071947
25275,19,34,165,7,3071947
25276,19,34,165,7,3071947
25277,19,34,165,7,3071947
25278,18,145,55,6,2961991
25279,18,145,55,6,2961991
25280,18,145,55,6,2961991
25281,18,145,55,6,2961991
25282,18,145,55,6,2961991
25283,18,145,55,6,2961991
25284,24,38,11,20,4063238
25285,24,38,11,20,4063238
25286,24,38,11,20,4063238
25287,24,38,11,20,4063238
25288,24,38,11,20,4063238
25289,24,38,11,20,4063238
25290,24,38,11,20,4063238
25291,24,38,11,20,4063238
25292,24,38,11,20,4063238
25293,24,38,11,20,4063238
25294,24,38,11,20,4063238
25295,28,18,6,15,2912363
25296,28,18,6,15,2912363
25297,28,18,6,15,2912363
25298,28,18,6,15,2912363
25299,28,18,6,15,2912363
25300,28,18,6,15,2912363
25301,21,162,81,67,3000000
25302,21,162,81,67,3000000
25303,21,162,81,67,3000000
25304,21,162,81,67,3000000
25305,21,162,81,67,3000000
25306,21,162,81,67,3000000
25307,21,162,81,67,3000000
25308,12,56,7,7,2223990
25309,12,56,7,7,2223990
25310,12,56,7,7,2223990
25311,12,56,7,7,2223990
25312,12,56,7,7,2223990
25313,12,56,7,7,2223990
25314,12,56,7,7,2223990
25315,70,287,61,15,1821983
25316,70,287,61,15,1821983
25317,70,287,61,15,1821983
25318,70,287,61,15,1821983
25319,70,287,61,15,1821983
25320,70,287,61,15,1821983
25321,70,287,61,15,1821983
25322,70,287,61,15,1821983
25323,70,287,61,15,1821983
25324,70,287,61,15,1821983
25325,19,20,7,14,2181290
25326,19,20,7,14,2181290
25327,19,20,7,14,2181290
25328,19,20,7,14,2181290
25329,19,20,7,14,2181290
25330,19,20,7,14,2181290
25331,19,20,7,14,2181290
25332,5,5,5,5,2848578
25333,5,5,5,5,2848578
25334,5,5,5,5,2848578
25335,5,5,5,5,2848578
25336,5,5,5,5,2848578
25337,5,30,5,5,703002
25338,5,30,5,5,703002
25339,5,30,5,5,703002
25340,5,30,5,5,703002
25341,5,30,5,5,703002
25342,14,18,11,6,252726
25343,14,18,11,6,252726
25344,14,18,11,6,252726
25345,14,18,11,6,252726
25346,14,18,11,6,252726
25347,14,18,11,6,252726
25348,8,110,13,8,373060
25349,8,110,13,8,373060
25350,8,110,13,8,373060
25351,8,110,13,8,373060
25352,8,110,13,8,373060
25353,8,110,13,8,373060
25354,8,110,13,8,373060
25355,8,110,13,8,373060
25356,13,38,11,18,1007535
25357,13,38,11,18,1007535
25358,13,38,11,18,1007535
25359,13,38,11,18,1007535
25360,13,38,11,18,1007535
25361,13,38,11,18,1007535
25362,9,177,91,9,418268
25363,9,177,91,9,418268
25364,9,177,91,9,418268
25365,9,177,91,9,418268
25366,9,177,91,9,418268
25367,9,177,91,9,418268
25368,9,177,91,9,418268
25369,9,177,91,9,418268
25370,9,177,91,9,418268
25371,10,18,17,10,200803
25372,10,18,17,10,200803
25373,10,18,17,10,200803
25374,10,18,17,10,200803
25375,10,18,17,10,200803
25376,10,18,17,10,200803
25377,10,18,17,10,200803
25378,10,18,17,10,200803
25379,10,18,17,10,200803
25380,10,18,17,10,200803
25381,18,40,10,10,33631221
25382,18,40,10,10,33631221
25383,18,40,10,10,33631221
25384,18,40,10,10,33631221
25385,18,40,10,10,33631221
25386,13,19,6,6,95016
25387,13,19,6,6,95016
25388,13,19,6,6,95016
25389,13,19,6,6,95016
25390,13,19,6,6,95016
25391,13,19,6,6,95016
25392,7,7,16,7,143000
25393,7,7,16,7,143000
25394,7,7,16,7,143000
25395,7,7,16,7,143000
25396,7,7,16,7,143000
25397,7,7,16,7,143000
25398,7,7,16,7,143000
25399,9,55,16,9,39852
25400,9,55,16,9,39852
25401,9,55,16,9,39852
25402,9,55,16,9,39852
25403,9,55,16,9,39852
25404,9,55,16,9,39852
25405,9,55,16,9,39852
25406,9,55,16,9,39852
25407,9,55,16,9,39852
25408,15,75,24,26,22000
25409,15,75,24,26,22000
25410,15,75,24,26,22000
25411,15,75,24,26,22000
25412,15,75,24,26,22000
25413,15,75,24,26,22000
25414,5,66,11,5,128937
25415,5,66,11,5,128937
25416,5,66,11,5,128937
25417,5,66,11,5,128937
25418,5,66,11,5,128937
25419,113,287,72,168,334185206
25420,113,287,72,168,334185206
25421,113,287,72,168,334185206
25422,113,287,72,168,334185206
25423,113,287,72,168,334185206
25424,113,287,72,168,334185206
25425,113,287,72,168,334185206
25426,113,287,72,168,334185206
25427,9,44,32,27,5005
25428,9,44,32,27,5005
25429,9,44,32,27,5005
25430,9,44,32,27,5005
25431,9,44,32,27,5005
25432,9,44,32,27,5005
25433,9,44,32,27,5005
25434,9,44,32,27,5005
25435,9,44,32,27,5005
25436,53,44,32,17,201148159
25437,53,44,32,17,201148159
25438,53,44,32,17,201148159
25439,53,44,32,17,201148159
25440,53,44,32,17,201148159
25441,53,44,32,17,201148159
25442,19,7,7,7,5595428
25443,19,7,7,7,5595428
25444,19,7,7,7,5595428
25445,19,7,7,7,5595428
25446,19,7,7,7,5595428
25447,19,7,7,7,5595428
25448,19,7,7,7,5595428
25449,3,18,16,3,3123749
25450,3,18,16,3,3123749
25451,3,18,16,3,3123749
25452,7,7,35,14,100675
25453,7,7,35,14,100675
25454,7,7,35,14,100675
25455,7,7,35,14,100675
25456,7,7,35,14,100675
25457,7,7,35,14,100675
25458,7,7,35,14,100675
25459,31,37,17,10,3645438
25460,31,37,17,10,3645438
25461,31,37,17,10,3645438
25462,31,37,17,10,3645438
25463,31,37,17,10,3645438
25464,31,37,17,10,3645438
25465,31,37,17,10,3645438
25466,31,37,17,10,3645438
25467,31,37,17,10,3645438
25468,31,37,17,10,3645438
25469,16,6,6,6,22201636
25470,16,6,6,6,22201636
25471,16,6,6,6,22201636
25472,16,6,6,6,22201636
25473,16,6,6,6,22201636
25474,16,6,6,6,22201636
25475,8,8,8,8,25000000
25476,8,8,8,8,25000000
25477,8,8,8,8,25000000
25478,8,8,8,8,25000000
25479,8,8,8,8,25000000
25480,8,8,8,8,25000000
25481,8,8,8,8,25000000
25482,8,8,8,8,25000000
25483,6,30,14,6,19170001
25484,6,30,14,6,19170001
25485,6,30,14,6,19170001
25486,6,30,14,6,19170001
25487,6,30,14,6,19170001
25488,6,30,14,6,19170001
25489,13,6,6,6,22202612
25490,13,6,6,6,22202612
25491,13,6,6,6,22202612
25492,13,6,6,6,22202612
25493,13,6,6,6,22202612
25494,13,6,6,6,22202612
25495,26,28,33,35,86300000
25496,26,28,33,35,86300000
25497,26,28,33,35,86300000
25498,26,28,33,35,86300000
25499,26,28,33,35,86300000
25500,26,28,33,35,86300000
25501,18,20,30,7,952620
25502,18,20,30,7,952620
25503,18,20,30,7,952620
25504,18,20,30,7,952620
25505,18,20,30,7,952620
25506,18,20,30,7,952620
25507,18,20,30,7,952620
25508,17,28,11,11,9054736
25509,17,28,11,11,9054736
25510,17,28,11,11,9054736
25511,17,28,11,11,9054736
25512,17,28,11,11,9054736
25513,17,28,11,11,9054736
25514,17,28,11,11,9054736
25515,17,28,11,11,9054736
25516,17,28,11,11,9054736
25517,17,28,11,11,9054736
25518,17,28,11,11,9054736
25519,26,28,10,27,119500000
25520,26,28,10,27,119500000
25521,26,28,10,27,119500000
25522,26,28,10,27,119500000
25523,26,28,10,27,119500000
25524,26,28,10,27,119500000
25525,26,28,10,27,119500000
25526,26,28,10,27,119500000
25527,26,28,10,27,119500000
25528,26,28,10,27,119500000
25529,9,9,9,9,32600000
25530,9,9,9,9,32600000
25531,9,9,9,9,32600000
25532,9,9,9,9,32600000
25533,9,9,9,9,32600000
25534,9,9,9,9,32600000
25535,9,9,9,9,32600000
25536,9,9,9,9,32600000
25537,9,9,9,9,32600000
25538,13,5,5,5,3826455
25539,13,5,5,5,3826455
25540,13,5,5,5,3826455
25541,13,5,5,5,3826455
25542,13,5,5,5,3826455
25543,41,35,24,22,3130592
25544,41,35,24,22,3130592
25545,41,35,24,22,3130592
25546,41,35,24,22,3130592
25547,41,35,24,22,3130592
25548,41,35,24,22,3130592
25549,41,35,24,22,3130592
25550,41,35,24,22,3130592
25551,41,35,24,22,3130592
25552,41,35,24,22,3130592
25553,5,54,5,53,475000
25554,5,54,5,53,475000
25555,5,54,5,53,475000
25556,5,54,5,53,475000
25557,5,54,5,53,475000
25558,12,287,165,77,10654581
25559,12,287,165,77,10654581
25560,12,287,165,77,10654581
25561,12,287,165,77,10654581
25562,12,287,165,77,10654581
25563,12,287,165,77,10654581
25564,12,7,7,7,2276368
25565,12,7,7,7,2276368
25566,12,7,7,7,2276368
25567,12,7,7,7,2276368
25568,12,7,7,7,2276368
25569,12,7,7,7,2276368
25570,12,7,7,7,2276368
25571,6,6,6,6,38108
25572,6,6,6,6,38108
25573,6,6,6,6,38108
25574,6,6,6,6,38108
25575,6,6,6,6,38108
25576,6,6,6,6,38108
25577,27,30,28,36,40041683
25578,27,30,28,36,40041683
25579,27,30,28,36,40041683
25580,27,30,28,36,40041683
25581,27,30,28,36,40041683
25582,27,30,28,36,40041683
25583,27,30,28,36,40041683
25584,9,9,9,9,33349949
25585,9,9,9,9,33349949
25586,9,9,9,9,33349949
25587,9,9,9,9,33349949
25588,9,9,9,9,33349949
25589,9,9,9,9,33349949
25590,9,9,9,9,33349949
25591,9,9,9,9,33349949
25592,9,9,9,9,33349949
25593,34,30,18,44,33386128
25594,34,30,18,44,33386128
25595,34,30,18,44,33386128
25596,34,30,18,44,33386128
25597,34,30,18,44,33386128
25598,34,30,18,44,33386128
25599,12,196,165,71,25809813
25600,12,196,165,71,25809813
25601,12,196,165,71,25809813
25602,12,196,165,71,25809813
25603,12,196,165,71,25809813
25604,6,12,6,6,14400000
25605,6,12,6,6,14400000
25606,6,12,6,6,14400000
25607,6,12,6,6,14400000
25608,6,12,6,6,14400000
25609,6,12,6,6,14400000
25610,8,6,6,6,32230907
25611,8,6,6,6,32230907
25612,8,6,6,6,32230907
25613,8,6,6,6,32230907
25614,8,6,6,6,32230907
25615,8,6,6,6,32230907
25616,42,171,87,10,6401336
25617,42,171,87,10,6401336
25618,42,171,87,10,6401336
25619,42,171,87,10,6401336
25620,42,171,87,10,6401336
25621,12,35,25,5,26781723
25622,12,35,25,5,26781723
25623,12,35,25,5,26781723
25624,12,35,25,5,26781723
25625,12,35,25,5,26781723
25626,78,5,5,5,5400000
25627,78,5,5,5,5400000
25628,78,5,5,5,5400000
25629,78,5,5,5,5400000
25630,78,5,5,5,5400000
25631,5,66,45,36,1282084
25632,5,66,45,36,1282084
25633,5,66,45,36,1282084
25634,5,66,45,36,1282084
25635,5,66,45,36,1282084
25636,8,35,24,8,1186323
25637,8,35,24,8,1186323
25638,8,35,24,8,1186323
25639,8,35,24,8,1186323
25640,8,35,24,8,1186323
25641,8,35,24,8,1186323
25642,8,35,24,8,1186323
25643,8,35,24,8,1186323
25644,11,11,11,11,1094998
25645,11,11,11,11,1094998
25646,11,11,11,11,1094998
25647,11,11,11,11,1094998
25648,11,11,11,11,1094998
25649,11,11,11,11,1094998
25650,11,11,11,11,1094998
25651,11,11,11,11,1094998
25652,11,11,11,11,1094998
25653,11,11,11,11,1094998
25654,11,11,11,11,1094998
25655,12,79,5,5,3325638
25656,12,79,5,5,3325638
