,director_name,actor_1,actor_2,actor_3,plot_keywords,gross
22940,735,70,1888,2249,vacation,9203192.0
22941,735,70,1888,2249,widow,9203192.0
22942,1387,271,1889,1280,3d,7518876.0
22943,1387,271,1889,1280,title,7518876.0
22944,1387,271,1889,1280,animal,7518876.0
22945,1387,271,1889,1280,digit,7518876.0
22946,1387,271,1889,1280,dolphin,7518876.0
22947,1387,271,1889,1280,manatee,7518876.0
22948,875,980,1653,2250,1940s,8596914.0
22949,875,980,1653,2250,artist,8596914.0
22950,875,980,1653,2250,drinking,8596914.0
22951,875,980,1653,2250,life,8596914.0
22952,875,980,1653,2250,magazine,8596914.0
22953,875,980,1653,2250,painter,8596914.0
22954,1388,81,891,321,bartender,6851636.0
22955,1388,81,891,321,friend,6851636.0
22956,1388,81,891,321,new,6851636.0
22957,1388,81,891,321,year's,6851636.0
22958,1388,81,891,321,eve,6851636.0
22959,1388,81,891,321,party,6851636.0
22960,1388,81,891,321,punk,6851636.0
22961,1389,5,896,2251,american,11434867.0
22962,1389,5,896,2251,paris,11434867.0
22963,1389,5,896,2251,book,11434867.0
22964,1389,5,896,2251,love,11434867.0
22965,1389,5,896,2251,novel,11434867.0
22966,1389,5,896,2251,writer,11434867.0
22967,1390,158,270,2252,absurd,5895238.0
22968,1390,158,270,2252,humor,5895238.0
22969,1390,158,270,2252,drug,5895238.0
22970,1390,158,270,2252,lord,5895238.0
22971,1390,158,270,2252,mexico,5895238.0
22972,1390,158,270,2252,ranch,5895238.0
22973,1390,158,270,2252,spaghetti,5895238.0
22974,1390,158,270,2252,western,5895238.0
22975,1391,1166,1620,2253,anger,6670712.0
22976,1391,1166,1620,2253,family,6670712.0
22977,1391,1166,1620,2253,reunion,6670712.0
22978,1391,1166,1620,2253,father,6670712.0
22979,1391,1166,1620,2253,son,6670712.0
22980,1391,1166,1620,2253,hugging,6670712.0
22981,1391,1166,1620,2253,movie,6670712.0
22982,1391,1166,1620,2253,making,6670712.0
22983,1392,194,1112,2254,boat,5359774.0
22984,1392,194,1112,2254,fire,5359774.0
22985,1392,194,1112,2254,drug,5359774.0
22986,1392,194,1112,2254,smuggling,5359774.0
22987,1392,194,1112,2254,fbi,5359774.0
22988,1392,194,1112,2254,agent,5359774.0
22989,1392,194,1112,2254,small,5359774.0
22990,1392,194,1112,2254,town,5359774.0
22991,1393,560,1890,574,college,4693919.0
22992,1393,560,1890,574,face,4693919.0
22993,1393,560,1890,574,slap,4693919.0
22994,1393,560,1890,574,high,4693919.0
22995,1393,560,1890,574,school,4693919.0
22996,1393,560,1890,574,loss,4693919.0
22997,1393,560,1890,574,virginity,4693919.0
22998,1393,560,1890,574,pierced,4693919.0
22999,1393,560,1890,574,nipple,4693919.0
23000,552,372,496,459,catholic,4859475.0
23001,552,372,496,459,five,4859475.0
23002,552,372,496,459,sisters,4859475.0
23003,552,372,496,459,isolation,4859475.0
23004,552,372,496,459,school,4859475.0
23005,552,372,496,459,suicide,4859475.0
23006,1125,50,1891,1201,mother,4595000.0
23007,1125,50,1891,1201,recluse,4595000.0
23008,1125,50,1891,1201,shy,4595000.0
23009,1125,50,1891,1201,singer,4595000.0
23010,1125,50,1891,1201,talent,4595000.0
23011,1394,1192,1892,2255,fellatio,4542775.0
23012,1394,1192,1892,2255,hugh,4542775.0
23013,1394,1192,1892,2255,hefner,4542775.0
23014,1394,1192,1892,2255,oral,4542775.0
23015,1394,1192,1892,2255,sex,4542775.0
23016,1394,1192,1892,2255,playboy,4542775.0
23017,1394,1192,1892,2255,centerfold,4542775.0
23018,1394,1192,1892,2255,topless,4542775.0
23019,1394,1192,1892,2255,female,4542775.0
23020,1394,1192,1892,2255,nudity,4542775.0
23021,1395,106,253,623,actor,3588432.0
23022,1395,106,253,623,dream,3588432.0
23023,1395,106,253,623,sequence,3588432.0
23024,1395,106,253,623,genius,3588432.0
23025,1395,106,253,623,recluse,3588432.0
23026,1395,106,253,623,jew,3588432.0
23027,1395,106,253,623,religion,3588432.0
23028,1396,211,578,2256,chef,4394936.0
23029,1396,211,578,2256,female,4394936.0
23030,1396,211,578,2256,love,4394936.0
23031,1396,211,578,2256,magic,4394936.0
23032,1396,211,578,2256,restaurant,4394936.0
23033,1397,1193,1893,1153,band,3029081.0
23034,1397,1193,1893,1153,rock,3029081.0
23035,1397,1193,1893,1153,sex,3029081.0
23036,1397,1193,1893,1153,change,3029081.0
23037,1397,1193,1893,1153,song,3029081.0
23038,1397,1193,1893,1153,transsexual,3029081.0
23039,983,1194,1894,2257,capoeira,3273588.0
23040,983,1194,1894,2257,fight,3273588.0
23041,983,1194,1894,2257,fighting,3273588.0
23042,983,1194,1894,2257,martial,3273588.0
23043,983,1194,1894,2257,arts,3273588.0
23044,983,1194,1894,2257,violence,3273588.0
23045,1398,1121,125,1890,fabricated,2207975.0
23046,1398,1121,125,1890,facts,2207975.0
23047,1398,1121,125,1890,journalist,2207975.0
23048,1398,1121,125,1890,stephen,2207975.0
23049,1398,1121,125,1890,glass,2207975.0
23050,1398,1121,125,1890,the,2207975.0
23051,1398,1121,125,1890,new,2207975.0
23052,1398,1121,125,1890,republic,2207975.0
23053,1398,1121,125,1890,writer,2207975.0
23054,1399,1195,1895,2258,dentist,2025238.0
23055,1399,1195,1895,2258,drugs,2025238.0
23056,1399,1195,1895,2258,murder,2025238.0
23057,1399,1195,1895,2258,sex,2025238.0
23058,1399,1195,1895,2258,sunflower,2025238.0
23059,1400,536,1803,2259,airport,1028337.0
23060,1400,536,1803,2259,businesswoman,1028337.0
23061,1400,536,1803,2259,hotel,1028337.0
23062,1400,536,1803,2259,revenge,1028337.0
23063,1400,536,1803,2259,vegetarian,1028337.0
23064,659,501,854,1214,ice,2077046.0
23065,659,501,854,1214,cream,2077046.0
23066,659,501,854,1214,marijuana,2077046.0
23067,659,501,854,1214,new,2077046.0
23068,659,501,854,1214,york,2077046.0
23069,659,501,854,1214,city,2077046.0
23070,659,501,854,1214,summer,2077046.0
23071,659,501,854,1214,therapy,2077046.0
23072,1353,1152,1896,2260,breasts,267194.0
23073,1353,1152,1896,2260,cleavage,267194.0
23074,1353,1152,1896,2260,female,267194.0
23075,1353,1152,1896,2260,rear,267194.0
23076,1353,1152,1896,2260,nudity,267194.0
23077,1353,1152,1896,2260,girl,267194.0
23078,1353,1152,1896,2260,panties,267194.0
23079,1353,1152,1896,2260,public,267194.0
23080,1401,1196,1897,2261,beast,869325.0
23081,1401,1196,1897,2261,beastmaster,869325.0
23082,1401,1196,1897,2261,psychotronic,869325.0
23083,1401,1196,1897,2261,sword,869325.0
23084,1401,1196,1897,2261,and,869325.0
23085,1401,1196,1897,2261,sorcery,869325.0
23086,1401,1196,1897,2261,warrior,869325.0
23087,1402,896,1898,2262,athletic,399611.0
23088,1402,896,1898,2262,training,399611.0
23089,1402,896,1898,2262,football,399611.0
23090,1402,896,1898,2262,practice,399611.0
23091,1402,896,1898,2262,funeral,399611.0
23092,1402,896,1898,2262,gymnasium,399611.0
23093,1402,896,1898,2262,man,399611.0
23094,1402,896,1898,2262,crying,399611.0
23095,1245,1197,1899,2263,bordeaux,181798.0
23096,1245,1197,1899,2263,election,181798.0
23097,1245,1197,1899,2263,mayor,181798.0
23098,1245,1197,1899,2263,pamphlet,181798.0
23099,1245,1197,1899,2263,political,181798.0
23100,1245,1197,1899,2263,thriller,181798.0
23101,877,374,158,2264,car,115862.0
23102,877,374,158,2264,crash,115862.0
23103,877,374,158,2264,loss,115862.0
23104,877,374,158,2264,self,115862.0
23105,877,374,158,2264,help,115862.0
23106,877,374,158,2264,group,115862.0
23107,877,374,158,2264,teenage,115862.0
23108,877,374,158,2264,mother,115862.0
23109,877,374,158,2264,title,115862.0
23110,877,374,158,2264,directed,115862.0
23111,877,374,158,2264,female,115862.0
23112,390,27,1900,2265,car,1346503.0
23113,390,27,1900,2265,hitting,1346503.0
23114,390,27,1900,2265,pedestrian,1346503.0
23115,390,27,1900,2265,china,1346503.0
23116,390,27,1900,2265,fan,1346503.0
23117,390,27,1900,2265,nineteenth,1346503.0
23118,390,27,1900,2265,century,1346503.0
23119,390,27,1900,2265,reversal,1346503.0
23120,390,27,1900,2265,fortune,1346503.0
23121,1403,131,1901,2266,church,117560.0
23122,1403,131,1901,2266,drink,117560.0
23123,1403,131,1901,2266,knocking,117560.0
23124,1403,131,1901,2266,a,117560.0
23125,1403,131,1901,2266,door,117560.0
23126,1403,131,1901,2266,love,117560.0
23127,1403,131,1901,2266,three,117560.0
23128,1403,131,1901,2266,word,117560.0
23129,1403,131,1901,2266,title,117560.0
23130,1056,1198,736,2267,escape,54606.0
23131,1056,1198,736,2267,prison,54606.0
23132,1056,1198,736,2267,sadism,54606.0
23133,1056,1198,736,2267,solitary,54606.0
23134,1056,1198,736,2267,confinement,54606.0
23135,1404,70,167,1892,barefoot,36497.0
23136,1404,70,167,1892,endorsement,36497.0
23137,1404,70,167,1892,surfboard,36497.0
23138,1404,70,167,1892,virtual,36497.0
23139,1404,70,167,1892,reality,36497.0
23140,1404,70,167,1892,waves,36497.0
23141,1220,1199,1902,2268,abortion,23807.0
23142,1220,1199,1902,2268,southern,23807.0
23143,1220,1199,1902,2268,accent,23807.0
23144,1220,1199,1902,2268,title,23807.0
23145,1220,1199,1902,2268,based,23807.0
23146,1220,1199,1902,2268,the,23807.0
23147,1220,1199,1902,2268,bible,23807.0
23148,1220,1199,1902,2268,trial,23807.0
23149,1220,1199,1902,2268,usa,23807.0
23150,1073,40,34,749,police,65804.0
23151,1073,40,34,749,officer,65804.0
23152,1073,40,34,749,killed,65804.0
23153,1073,40,34,749,shot,65804.0
23154,1073,40,34,749,sex,65804.0
23155,1073,40,34,749,scene,65804.0
23156,1405,763,1903,2269,apartment,3895664.0
23157,1405,763,1903,2269,erasmus,3895664.0
23158,1405,763,1903,2269,language,3895664.0
23159,1405,763,1903,2269,student,3895664.0
23160,1405,763,1903,2269,trip,3895664.0
23161,1406,195,1904,2270,musician,20200.0
23162,1406,195,1904,2270,number,20200.0
23163,1406,195,1904,2270,title,20200.0
23164,1406,195,1904,2270,recording,20200.0
23165,1406,195,1904,2270,sibling,20200.0
23166,453,329,658,782,disposing,31874869.0
23167,453,329,658,782,a,31874869.0
23168,453,329,658,782,dead,31874869.0
23169,453,329,658,782,body,31874869.0
23170,453,329,658,782,high,31874869.0
23171,453,329,658,782,school,31874869.0
23172,453,329,658,782,student,31874869.0
23173,453,329,658,782,murder,31874869.0
23174,453,329,658,782,sociopath,31874869.0
23175,453,329,658,782,teenage,31874869.0
23176,453,329,658,782,boy,31874869.0
23177,1407,1200,1905,2271,horse,542860.0
23178,1407,1200,1905,2271,nazi,542860.0
23179,1407,1200,1905,2271,occupation,542860.0
23180,1407,1200,1905,2271,resistance,542860.0
23181,1407,1200,1905,2271,movement,542860.0
23182,1407,1200,1905,2271,uncle,542860.0
23183,1407,1200,1905,2271,nephew,542860.0
23184,1407,1200,1905,2271,relationship,542860.0
23185,1408,495,1906,2272,angkor,15059.0
23186,1408,495,1906,2272,wat,15059.0
23187,1408,495,1906,2272,human,15059.0
23188,1408,495,1906,2272,trafficking,15059.0
23189,1408,495,1906,2272,sex,15059.0
23190,1408,495,1906,2272,slavery,15059.0
23191,1408,495,1906,2272,tourism,15059.0
23192,1409,1201,1907,2273,die,11905519.0
23193,1409,1201,1907,2273,hard,11905519.0
23194,1409,1201,1907,2273,scenario,11905519.0
23195,1409,1201,1907,2273,elephant,11905519.0
23196,1409,1201,1907,2273,long,11905519.0
23197,1409,1201,1907,2273,take,11905519.0
23198,1409,1201,1907,2273,police,11905519.0
23199,1409,1201,1907,2273,sydney,11905519.0
23200,1409,1201,1907,2273,australia,11905519.0
23201,1410,338,930,2144,class,69582.0
23202,1410,338,930,2144,conflict,69582.0
23203,1410,338,930,2144,edwardian,69582.0
23204,1410,338,930,2144,era,69582.0
23205,1410,338,930,2144,england,69582.0
23206,1410,338,930,2144,sexual,69582.0
23207,1410,338,930,2144,awakening,69582.0
23208,1410,338,930,2144,spoof,69582.0
23209,1348,573,1908,2195,hinduism,32541719.0
23210,1348,573,1908,2195,marriage,32541719.0
23211,1348,573,1908,2195,engagement,32541719.0
23212,1348,573,1908,2195,soccer,32541719.0
23213,1348,573,1908,2195,team,32541719.0
23214,1348,573,1908,2195,tradition,32541719.0
23215,1292,111,1909,853,african,3064356.0
23216,1292,111,1909,853,american,3064356.0
23217,1292,111,1909,853,business,3064356.0
23218,1292,111,1909,853,coastline,3064356.0
23219,1292,111,1909,853,florida,3064356.0
23220,1292,111,1909,853,real,3064356.0
23221,1292,111,1909,853,estate,3064356.0
23222,1101,1202,1910,2274,african,7009668.0
23223,1101,1202,1910,2274,american,7009668.0
23224,1101,1202,1910,2274,basketball,7009668.0
23225,1101,1202,1910,2274,movie,7009668.0
23226,1101,1202,1910,2274,critically,7009668.0
23227,1101,1202,1910,2274,bashed,7009668.0
23228,1101,1202,1910,2274,tv,7009668.0
23229,1101,1202,1910,2274,commercial,7009668.0
23230,1411,1203,1911,2275,car,352684.0
23231,1411,1203,1911,2275,crash,352684.0
23232,1411,1203,1911,2275,impersonating,352684.0
23233,1411,1203,1911,2275,a,352684.0
23234,1411,1203,1911,2275,police,352684.0
23235,1411,1203,1911,2275,officer,352684.0
23236,1411,1203,1911,2275,long,352684.0
23237,1411,1203,1911,2275,lost,352684.0
23238,1411,1203,1911,2275,brother,352684.0
23239,1411,1203,1911,2275,marriage,352684.0
23240,1411,1203,1911,2275,bureau,352684.0
23241,1411,1203,1911,2275,suitor,352684.0
23242,1188,1204,1912,2276,apartment,27024.0
23243,1188,1204,1912,2276,building,27024.0
23244,1188,1204,1912,2276,blood,27024.0
23245,1188,1204,1912,2276,sample,27024.0
23246,1188,1204,1912,2276,crucifix,27024.0
23247,1188,1204,1912,2276,zombie,27024.0
23248,1412,1205,1913,2277,dance,531806.0
23249,1412,1205,1913,2277,dream,531806.0
23250,1412,1205,1913,2277,frog,531806.0
23251,1412,1205,1913,2277,philadelphia,531806.0
23252,1412,1205,1913,2277,pennsylvania,531806.0
23253,1412,1205,1913,2277,snake,531806.0
23254,1378,328,1594,2278,con,159600000.0
23255,1378,328,1594,2278,man,159600000.0
23256,1378,328,1594,2278,courier,159600000.0
23257,1378,328,1594,2278,long,159600000.0
23258,1378,328,1594,2278,murder,159600000.0
23259,629,1206,395,450,athlete,58800000.0
23260,629,1206,395,450,jew,58800000.0
23261,629,1206,395,450,missionary,58800000.0
23262,629,1206,395,450,olympic,58800000.0
23263,629,1206,395,450,games,58800000.0
23264,629,1206,395,450,race,58800000.0
23265,1413,555,612,2279,comic,50382128.0
23266,1413,555,612,2279,relief,50382128.0
23267,1413,555,612,2279,diary,50382128.0
23268,1413,555,612,2279,kiss,50382128.0
23269,1413,555,612,2279,madea,50382128.0
23270,1413,555,612,2279,series,50382128.0
23271,1413,555,612,2279,state,50382128.0
23272,1413,555,612,2279,flag,50382128.0
23273,593,1207,645,2280,abuse,35811509.0
23274,593,1207,645,2280,australia,35811509.0
23275,593,1207,645,2280,concert,35811509.0
23276,593,1207,645,2280,pianist,35811509.0
23277,593,1207,645,2280,piano,35811509.0
23278,1414,57,23,2281,camera,24475193.0
23279,1414,57,23,2281,focus,24475193.0
23280,1414,57,23,2281,female,24475193.0
23281,1414,57,23,2281,butt,24475193.0
23282,1414,57,23,2281,cunnilingus,24475193.0
23283,1414,57,23,2281,new,24475193.0
23284,1414,57,23,2281,jersey,24475193.0
23285,1414,57,23,2281,oral,24475193.0
23286,1414,57,23,2281,sex,24475193.0
23287,1414,57,23,2281,reference,24475193.0
23288,1414,57,23,2281,facebook,24475193.0
23289,925,58,124,1928,art,6200756.0
23290,925,58,124,1928,class,6200756.0
23291,925,58,124,1928,diner,6200756.0
23292,925,58,124,1928,friend,6200756.0
23293,925,58,124,1928,graduation,6200756.0
23294,925,58,124,1928,high,6200756.0
23295,925,58,124,1928,school,6200756.0
23296,728,135,651,846,alzheimer's,1292119.0
23297,728,135,651,846,disease,1292119.0
23298,728,135,651,846,book,1292119.0
23299,728,135,651,846,love,1292119.0
23300,728,135,651,846,novelist,1292119.0
23301,728,135,651,846,writer,1292119.0
23302,1415,1208,1914,2282,boarding,3629758.0
23303,1415,1208,1914,2282,school,3629758.0
23304,1415,1208,1914,2282,boy,3629758.0
23305,1415,1208,1914,2282,choir,3629758.0
23306,1415,1208,1914,2282,school,3629758.0
23307,1415,1208,1914,2282,teacher,3629758.0
23308,1416,568,1915,2283,gay,6239558.0
23309,1416,568,1915,2283,immigrant,6239558.0
23310,1416,568,1915,2283,italian,6239558.0
23311,1416,568,1915,2283,police,6239558.0
23312,1416,568,1915,2283,officer,6239558.0
23313,1417,1209,1916,2284,murder,1056102.0
23314,1417,1209,1916,2284,police,1056102.0
23315,1417,1209,1916,2284,investigation,1056102.0
23316,1417,1209,1916,2284,porn,1056102.0
23317,1417,1209,1916,2284,star,1056102.0
23318,1417,1209,1916,2284,robbery,1056102.0
23319,424,1210,1011,2285,black,27545445.0
23320,424,1210,1011,2285,militant,27545445.0
23321,424,1210,1011,2285,frustration,27545445.0
23322,424,1210,1011,2285,pizza,27545445.0
23323,424,1210,1011,2285,parlor,27545445.0
23324,424,1210,1011,2285,pizzeria,27545445.0
23325,1418,211,714,1165,basketball,56007.0
23326,1418,211,714,1165,cheerleader,56007.0
23327,1418,211,714,1165,college,56007.0
23328,1418,211,714,1165,harvard,56007.0
23329,1418,211,714,1165,philosophy,56007.0
23330,1419,1211,1917,2286,bar,611709.0
23331,1419,1211,1917,2286,container,611709.0
23332,1419,1211,1917,2286,illegal,611709.0
23333,1419,1211,1917,2286,immigrant,611709.0
23334,1419,1211,1917,2286,neighbor,611709.0
23335,1419,1211,1917,2286,shoe,611709.0
23336,1419,1211,1917,2286,shiner,611709.0
23337,999,1212,1918,2287,long,753501.0
23338,999,1212,1918,2287,take,753501.0
23339,999,1212,1918,2287,male,753501.0
23340,999,1212,1918,2287,frontal,753501.0
23341,999,1212,1918,2287,nudity,753501.0
23342,999,1212,1918,2287,revenge,753501.0
23343,999,1212,1918,2287,reverse,753501.0
23344,999,1212,1918,2287,chronology,753501.0
23345,999,1212,1918,2287,vengeance,753501.0
23346,1420,1213,1919,2288,coma,22770.0
23347,1420,1213,1919,2288,one,22770.0
23348,1420,1213,1919,2288,word,22770.0
23349,1420,1213,1919,2288,title,22770.0
23350,1420,1213,1919,2288,spitting,22770.0
23351,1420,1213,1919,2288,sushi,22770.0
23352,1420,1213,1919,2288,swimming,22770.0
23353,1420,1213,1919,2288,pool,22770.0
23354,1421,1214,1920,2289,freedom,2197331.0
23355,1421,1214,1920,2289,friend,2197331.0
23356,1421,1214,1920,2289,india,2197331.0
23357,1421,1214,1920,2289,student,2197331.0
23358,1421,1214,1920,2289,urination,2197331.0
23359,1422,563,1921,2290,cross,27445.0
23360,1422,563,1921,2290,doused,27445.0
23361,1422,563,1921,2290,gasoline,27445.0
23362,1422,563,1921,2290,pastor,27445.0
23363,1422,563,1921,2290,security,27445.0
23364,1422,563,1921,2290,guard,27445.0
23365,1422,563,1921,2290,shower,27445.0
23366,638,62,872,2291,death,766487.0
23367,638,62,872,2291,mexico,766487.0
23368,638,62,872,2291,sabbath,766487.0
23369,638,62,872,2291,surgeon,766487.0
23370,638,62,872,2291,ten,766487.0
23371,638,62,872,2291,stories,766487.0
23372,1423,203,1922,2292,betrayal,18434.0
23373,1423,203,1922,2292,family,18434.0
23374,1423,203,1922,2292,relationships,18434.0
23375,1423,203,1922,2292,friendship,18434.0
23376,1423,203,1922,2292,psychosis,18434.0
23377,1423,203,1922,2292,stranger,18434.0
23378,1006,1215,1923,2293,art,1196752.0
23379,1006,1215,1923,2293,thief,1196752.0
23380,1006,1215,1923,2293,male,1196752.0
23381,1006,1215,1923,2293,frontal,1196752.0
23382,1006,1215,1923,2293,nudity,1196752.0
23383,1006,1215,1923,2293,star,1196752.0
23384,1006,1215,1923,2293,appears,1196752.0
23385,1006,1215,1923,2293,nude,1196752.0
23386,1006,1215,1923,2293,painting,1196752.0
23387,1424,1216,1924,2294,boston,795126.0
23388,1424,1216,1924,2294,marathon,795126.0
23389,1424,1216,1924,2294,coma,795126.0
23390,1424,1216,1924,2294,marathon,795126.0
23391,1424,1216,1924,2294,miracles,795126.0
23392,1424,1216,1924,2294,running,795126.0
23393,1425,1217,1925,2295,airport,563699.0
23394,1425,1217,1925,2295,drugs,563699.0
23395,1425,1217,1925,2295,loss,563699.0
23396,1425,1217,1925,2295,loved,563699.0
23397,1425,1217,1925,2295,one,563699.0
23398,1425,1217,1925,2295,police,563699.0
23399,1425,1217,1925,2295,title,563699.0
23400,1425,1217,1925,2295,based,563699.0
23401,1425,1217,1925,2295,song,563699.0
23402,32,584,1840,2001,barricading,83574831.0
23403,32,584,1840,2001,a,83574831.0
23404,32,584,1840,2001,door,83574831.0
23405,32,584,1840,2001,injection,83574831.0
23406,32,584,1840,2001,leg,83574831.0
23407,32,584,1840,2001,police,83574831.0
23408,32,584,1840,2001,detective,83574831.0
23409,32,584,1840,2001,supernatural,83574831.0
23410,32,584,1840,2001,taser,83574831.0
23411,1193,889,1007,2296,death,87025093.0
23412,1193,889,1007,2296,detective,87025093.0
23413,1193,889,1007,2296,nerve,87025093.0
23414,1193,889,1007,2296,gas,87025093.0
23415,1193,889,1007,2296,serial,87025093.0
23416,1193,889,1007,2296,killer,87025093.0
23417,1193,889,1007,2296,trap,87025093.0
23418,1426,69,1926,2297,alien,71897215.0
23419,1426,69,1926,2297,bunker,71897215.0
23420,1426,69,1926,2297,car,71897215.0
23421,1426,69,1926,2297,crash,71897215.0
23422,1426,69,1926,2297,kidnapping,71897215.0
23423,1426,69,1926,2297,minimal,71897215.0
23424,1426,69,1926,2297,cast,71897215.0
23425,846,774,1275,1501,alligator,64267897.0
23426,846,774,1275,1501,golf,64267897.0
23427,846,774,1275,1501,japan,64267897.0
23428,846,774,1275,1501,panda,64267897.0
23429,846,774,1275,1501,stunt,64267897.0
23430,1427,312,1927,2221,based,56536016.0
23431,1427,312,1927,2221,short,56536016.0
23432,1427,312,1927,2221,film,56536016.0
23433,1427,312,1927,2221,reference,56536016.0
23434,1427,312,1927,2221,avenged,56536016.0
23435,1427,312,1927,2221,sevenfold,56536016.0
23436,1427,312,1927,2221,slayer,56536016.0
23437,1427,312,1927,2221,switching,56536016.0
23438,1427,312,1927,2221,lights,56536016.0
23439,1427,312,1927,2221,and,56536016.0
23440,1427,312,1927,2221,two,56536016.0
23441,1427,312,1927,2221,word,56536016.0
23442,1427,312,1927,2221,title,56536016.0
23443,874,1218,1928,2298,animate,104007828.0
23444,874,1218,1928,2298,object,104007828.0
23445,874,1218,1928,2298,imaginary,104007828.0
23446,874,1218,1928,2298,friend,104007828.0
23447,874,1218,1928,2298,reference,104007828.0
23448,874,1218,1928,2298,macgyver,104007828.0
23449,874,1218,1928,2298,whispering,104007828.0
23450,874,1218,1928,2298,woman,104007828.0
23451,874,1218,1928,2298,wearing,104007828.0
23452,874,1218,1928,2298,only,104007828.0
23453,874,1218,1928,2298,a,104007828.0
23454,874,1218,1928,2298,man's,104007828.0
23455,874,1218,1928,2298,shirt,104007828.0
23456,1428,584,1929,2299,death,50820940.0
23457,1428,584,1929,2299,girlfriend,50820940.0
23458,1428,584,1929,2299,funeral,50820940.0
23459,1428,584,1929,2299,ghost,50820940.0
23460,1428,584,1929,2299,ouija,50820940.0
23461,1428,584,1929,2299,spirit,50820940.0
23462,161,1219,1791,2300,dream,44793200.0
23463,161,1219,1791,2300,freddy,44793200.0
23464,161,1219,1791,2300,krueger,44793200.0
23465,161,1219,1791,2300,killer,44793200.0
23466,161,1219,1791,2300,nightmare,44793200.0
23467,161,1219,1791,2300,springwood,44793200.0
23468,161,1219,1791,2300,ohio,44793200.0
23469,1214,476,1699,1096,compulsive,43771291.0
23470,1214,476,1699,1096,liar,43771291.0
23471,1214,476,1699,1096,fired,43771291.0
23472,1214,476,1699,1096,a,43771291.0
23473,1214,476,1699,1096,job,43771291.0
23474,1214,476,1699,1096,gift,43771291.0
23475,1214,476,1699,1096,rape,43771291.0
23476,1214,476,1699,1096,substance,43771291.0
23477,1214,476,1699,1096,abuse,43771291.0
23478,1429,1220,1930,2301,father,44456509.0
23479,1429,1220,1930,2301,daughter,44456509.0
23480,1429,1220,1930,2301,relationship,44456509.0
23481,874,1221,1931,2302,boy,53884821.0
23482,874,1221,1931,2302,a,53884821.0
23483,874,1221,1931,2302,bathtub,53884821.0
23484,874,1221,1931,2302,demon,53884821.0
23485,874,1221,1931,2302,laptop,53884821.0
23486,874,1221,1931,2302,computer,53884821.0
23487,874,1221,1931,2302,pulled,53884821.0
23488,874,1221,1931,2302,underwater,53884821.0
23489,874,1221,1931,2302,walking,53884821.0
23490,874,1221,1931,2302,the,53884821.0
23491,874,1221,1931,2302,dark,53884821.0
23492,1430,1222,1932,2303,box,36000000.0
23493,1430,1222,1932,2303,office,36000000.0
23494,1430,1222,1932,2303,hit,36000000.0
23495,1430,1222,1932,2303,crucifixion,36000000.0
23496,1430,1222,1932,2303,nightmare,36000000.0
23497,1430,1222,1932,2303,palestine,36000000.0
23498,1430,1222,1932,2303,robe,36000000.0
23499,794,1,1164,2304,dark,34872293.0
23500,794,1,1164,2304,comedy,34872293.0
23501,794,1,1164,2304,dream,34872293.0
23502,794,1,1164,2304,freddy,34872293.0
23503,794,1,1164,2304,krueger,34872293.0
23504,794,1,1164,2304,nightmare,34872293.0
23505,794,1,1164,2304,serial,34872293.0
23506,794,1,1164,2304,murder,34872293.0
23507,1431,220,1251,803,beach,34468224.0
23508,1431,220,1251,803,female,34468224.0
23509,1431,220,1251,803,criminal,34468224.0
23510,1431,220,1251,803,hooker,34468224.0
23511,1431,220,1251,803,lesbian,34468224.0
23512,1431,220,1251,803,prostitute,34468224.0
23513,1432,1223,1933,2305,apartment,32453345.0
23514,1432,1223,1933,2305,blood,32453345.0
23515,1432,1223,1933,2305,demonic,32453345.0
23516,1432,1223,1933,2305,possession,32453345.0
23517,1432,1223,1933,2305,neighbor,32453345.0
23518,1432,1223,1933,2305,pentagram,32453345.0
23519,618,70,1707,624,drugs,27296514.0
23520,618,70,1707,624,fda,27296514.0
23521,618,70,1707,624,gay,27296514.0
23522,618,70,1707,624,community,27296514.0
23523,618,70,1707,624,hiv,27296514.0
23524,618,70,1707,624,homophobia,27296514.0
23525,1433,330,1277,2306,electrocuted,25799043.0
23526,1433,330,1277,2306,experiment,25799043.0
23527,1433,330,1277,2306,hell,25799043.0
23528,1433,330,1277,2306,serum,25799043.0
23529,1433,330,1277,2306,university,25799043.0
23530,3,592,635,2307,flashback,25530884.0
23531,3,592,635,2307,memory,25530884.0
23532,3,592,635,2307,murder,25530884.0
23533,3,592,635,2307,short,25530884.0
23534,3,592,635,2307,term,25530884.0
23535,3,592,635,2307,telephone,25530884.0
23536,1434,1224,1934,2308,home,27689474.0
23537,1434,1224,1934,2308,office,27689474.0
23538,1434,1224,1934,2308,mirror,27689474.0
23539,1434,1224,1934,2308,released,27689474.0
23540,1434,1224,1934,2308,a,27689474.0
23541,1434,1224,1934,2308,mental,27689474.0
23542,1434,1224,1934,2308,hospital,27689474.0
23543,1434,1224,1934,2308,trauma,27689474.0
23544,1434,1224,1934,2308,video,27689474.0
23545,1434,1224,1934,2308,camera,27689474.0
23546,588,903,1875,2309,fast,24138847.0
23547,588,903,1875,2309,food,24138847.0
23548,588,903,1875,2309,restaurant,24138847.0
23549,588,903,1875,2309,new,24138847.0
23550,588,903,1875,2309,jersey,24138847.0
23551,588,903,1875,2309,quick,24138847.0
23552,588,903,1875,2309,stop,24138847.0
23553,588,903,1875,2309,restaurant,24138847.0
23554,545,361,1935,2310,audition,21994911.0
