,director_name,actor_1_name,actor_2_name,actor_3_name,plot_keywords,gross
28305,Bruce Dellis,Tatyana Ali,Ricky Schroder,Jon Polito,death,2468.0
28306,Bruce Dellis,Tatyana Ali,Ricky Schroder,Jon Polito,philosophy,2468.0
28307,Bruce Dellis,Tatyana Ali,Ricky Schroder,Jon Polito,supernatural,2468.0
28308,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,authority,318622.0
28309,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,boss,318622.0
28310,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,subordinate,318622.0
28311,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,relationship,318622.0
28312,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,fast,318622.0
28313,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,food,318622.0
28314,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,restaurant,318622.0
28315,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,gullibility,318622.0
28316,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,telephone,318622.0
28317,Craig Zobel,Dreama Walker,Matt Servitto,James McCaffrey,call,318622.0
28318,Kevin Smith,Matt Damon,Ethan Suplee,Joey Lauren Adams,comic,12006514.0
28319,Kevin Smith,Matt Damon,Ethan Suplee,Joey Lauren Adams,book,12006514.0
28320,Kevin Smith,Matt Damon,Ethan Suplee,Joey Lauren Adams,friendship,12006514.0
28321,Kevin Smith,Matt Damon,Ethan Suplee,Joey Lauren Adams,gay,12006514.0
28322,Kevin Smith,Matt Damon,Ethan Suplee,Joey Lauren Adams,lesbian,12006514.0
28323,Kevin Smith,Matt Damon,Ethan Suplee,Joey Lauren Adams,secret,12006514.0
28324,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,african,4186931.0
28325,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,american,4186931.0
28326,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,dog,4186931.0
28327,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,homecoming,4186931.0
28328,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,queen,4186931.0
28329,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,insecurity,4186931.0
28330,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,surgery,4186931.0
28331,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,asian,3799339.0
28332,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,american,3799339.0
28333,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,high,3799339.0
28334,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,school,3799339.0
28335,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,overachiever,3799339.0
28336,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,pubic,3799339.0
28337,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,hair,3799339.0
28338,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,vomiting,3799339.0
28339,Maria Maggenti,Nicole Ari Parker,Laurel Holloman,Stephanie Berry,caught,1977544.0
28340,Maria Maggenti,Nicole Ari Parker,Laurel Holloman,Stephanie Berry,having,1977544.0
28341,Maria Maggenti,Nicole Ari Parker,Laurel Holloman,Stephanie Berry,sex,1977544.0
28342,Maria Maggenti,Nicole Ari Parker,Laurel Holloman,Stephanie Berry,class,1977544.0
28343,Maria Maggenti,Nicole Ari Parker,Laurel Holloman,Stephanie Berry,friend,1977544.0
28344,Maria Maggenti,Nicole Ari Parker,Laurel Holloman,Stephanie Berry,lesbian,1977544.0
28345,Miguel Arteta,Lupe Ontiveros,Mike White,Chris Weitz,best,1050600.0
28346,Miguel Arteta,Lupe Ontiveros,Mike White,Chris Weitz,friend,1050600.0
28347,Miguel Arteta,Lupe Ontiveros,Mike White,Chris Weitz,bisexuality,1050600.0
28348,Miguel Arteta,Lupe Ontiveros,Mike White,Chris Weitz,friend,1050600.0
28349,Miguel Arteta,Lupe Ontiveros,Mike White,Chris Weitz,gay,1050600.0
28350,Miguel Arteta,Lupe Ontiveros,Mike White,Chris Weitz,kiss,1050600.0
28351,Miguel Arteta,Lupe Ontiveros,Mike White,Chris Weitz,sexuality,1050600.0
28352,Piyush Dinker Pandya,Purva Bedi,Rizwan Manji,Anil Kumar,college,902835.0
28353,Piyush Dinker Pandya,Purva Bedi,Rizwan Manji,Anil Kumar,desi,902835.0
28354,Piyush Dinker Pandya,Purva Bedi,Rizwan Manji,Anil Kumar,heritage,902835.0
28355,Piyush Dinker Pandya,Purva Bedi,Rizwan Manji,Anil Kumar,india,902835.0
28356,Piyush Dinker Pandya,Purva Bedi,Rizwan Manji,Anil Kumar,indian,902835.0
28357,Piyush Dinker Pandya,Purva Bedi,Rizwan Manji,Anil Kumar,american,902835.0
28358,Vincenzo Natali,David Hewlett,Julian Richings,Nicole de Boer,escape,489220.0
28359,Vincenzo Natali,David Hewlett,Julian Richings,Nicole de Boer,labyrinth,489220.0
28360,Vincenzo Natali,David Hewlett,Julian Richings,Nicole de Boer,maze,489220.0
28361,Vincenzo Natali,David Hewlett,Julian Richings,Nicole de Boer,red,489220.0
28362,Vincenzo Natali,David Hewlett,Julian Richings,Nicole de Boer,light,489220.0
28363,Vincenzo Natali,David Hewlett,Julian Richings,Nicole de Boer,trap,489220.0
28364,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day,film,212285.0
28365,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day,school,212285.0
28366,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day,love,212285.0
28367,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day,medical,212285.0
28368,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day,student,212285.0
28369,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day,student,212285.0
28370,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day,university,212285.0
28371,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,claim,203134.0
28372,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,title,203134.0
28373,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,exclamation,203134.0
28374,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,point,203134.0
28375,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,punctuation,203134.0
28376,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,reference,203134.0
28377,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,babe,203134.0
28378,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,ruth,203134.0
28379,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,sex,203134.0
28380,Greg Harrison,Amir Talai,Anne Archer,Nora Dunn,female,191309.0
28381,Greg Harrison,Amir Talai,Anne Archer,Nora Dunn,protagonist,191309.0
28382,Greg Harrison,Amir Talai,Anne Archer,Nora Dunn,murder,191309.0
28383,Greg Harrison,Amir Talai,Anne Archer,Nora Dunn,photographer,191309.0
28384,Greg Harrison,Amir Talai,Anne Archer,Nora Dunn,robbery,191309.0
28385,Greg Harrison,Amir Talai,Anne Archer,Nora Dunn,shot,191309.0
28386,Greg Harrison,Amir Talai,Anne Archer,Nora Dunn,death,191309.0
28387,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,girlfriend,3388210.0
28388,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,immigration,3388210.0
28389,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,long,3388210.0
28390,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,distance,3388210.0
28391,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,relationship,3388210.0
28392,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,parents,3388210.0
28393,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,student,3388210.0
28394,Drake Doremus,Jennifer Lawrence,Charlie Bewley,Finola Hughes,visa,3388210.0
28395,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe,drugs,177840.0
28396,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe,music,177840.0
28397,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe,producer,177840.0
28398,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe,rock,177840.0
28399,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe,title,177840.0
28400,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe,directed,177840.0
28401,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe,female,177840.0
28402,Allison Anders,Ally Sheedy,Rosanna Arquette,John Doe,vegetarian,177840.0
28403,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,absent,47111.0
28404,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,father,47111.0
28405,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,asian,47111.0
28406,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,american,47111.0
28407,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,friendship,47111.0
28408,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,men,47111.0
28409,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,motel,47111.0
28410,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,mother,47111.0
28411,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,son,47111.0
28412,Michael Kang,Samantha Futerman,Clint Jordan,Jackie Nova,relationship,47111.0
28413,Paul Schrader,Nolan Gerard Funk,Gus Van Sant,James Deen,cocaine,49494.0
28414,Paul Schrader,Nolan Gerard Funk,Gus Van Sant,James Deen,homosexual,49494.0
28415,Paul Schrader,Nolan Gerard Funk,Gus Van Sant,James Deen,penis,49494.0
28416,Paul Schrader,Nolan Gerard Funk,Gus Van Sant,James Deen,psychopath,49494.0
28417,Paul Schrader,Nolan Gerard Funk,Gus Van Sant,James Deen,pubic,49494.0
28418,Paul Schrader,Nolan Gerard Funk,Gus Van Sant,James Deen,hair,49494.0
28419,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,bare,45661.0
28420,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,chested,45661.0
28421,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,male,45661.0
28422,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,half,45661.0
28423,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,brother,45661.0
28424,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,indifference,45661.0
28425,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,shotgun,45661.0
28426,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,violence,45661.0
28427,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,future,18195.0
28428,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,nonlinear,18195.0
28429,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,timeline,18195.0
28430,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,time,18195.0
28431,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,travel,18195.0
28432,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,title,18195.0
28433,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,directed,18195.0
28434,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,female,18195.0
28435,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,writer,18195.0
28436,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,male,104792.0
28437,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,full,104792.0
28438,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,frontal,104792.0
28439,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,nudity,104792.0
28440,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,prison,104792.0
28441,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,prisoner,104792.0
28442,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,solitary,104792.0
28443,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,confinement,104792.0
28444,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,violence,104792.0
28445,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,abandoned,111300.0
28446,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,building,111300.0
28447,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,detroit,111300.0
28448,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,michigan,111300.0
28449,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,firefighter,111300.0
28450,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,michigan,111300.0
28451,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,urban,111300.0
28452,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,setting,111300.0
28453,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,hot,1027119.0
28454,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,dog,1027119.0
28455,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,bun,1027119.0
28456,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,needle,1027119.0
28457,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,new,1027119.0
28458,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,york,1027119.0
28459,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,rat,1027119.0
28460,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,tourist,1027119.0
28461,Eugène Lourié,Kenneth Tobey,Cecil Kellaway,Ross Elliott,arctic,5000000.0
28462,Eugène Lourié,Kenneth Tobey,Cecil Kellaway,Ross Elliott,beast,5000000.0
28463,Eugène Lourié,Kenneth Tobey,Cecil Kellaway,Ross Elliott,dinosaur,5000000.0
28464,Eugène Lourié,Kenneth Tobey,Cecil Kellaway,Ross Elliott,monster,5000000.0
28465,Eugène Lourié,Kenneth Tobey,Cecil Kellaway,Ross Elliott,rhedosaurus,5000000.0
28466,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,actor,4505922.0
28467,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,black,4505922.0
28468,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,panties,4505922.0
28469,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,cult,4505922.0
28470,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,film,4505922.0
28471,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,friend,4505922.0
28472,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,upskirt,4505922.0
28473,Sergio Leone,Clint Eastwood,Gian Maria Volontè,Aldo Sambrell,balladeer,3500000.0
28474,Sergio Leone,Clint Eastwood,Gian Maria Volontè,Aldo Sambrell,bar,3500000.0
28475,Sergio Leone,Clint Eastwood,Gian Maria Volontè,Aldo Sambrell,drifter,3500000.0
28476,Sergio Leone,Clint Eastwood,Gian Maria Volontè,Aldo Sambrell,mexican,3500000.0
28477,Sergio Leone,Clint Eastwood,Gian Maria Volontè,Aldo Sambrell,revenge,3500000.0
28478,David G. Evans,Michael Joiner,Chris Thomas,Michael Higgenbottom,christian,2428241.0
28479,David G. Evans,Michael Joiner,Chris Thomas,Michael Higgenbottom,film,2428241.0
28480,David G. Evans,Michael Joiner,Chris Thomas,Michael Higgenbottom,forgiveness,2428241.0
28481,David G. Evans,Michael Joiner,Chris Thomas,Michael Higgenbottom,hospital,2428241.0
28482,David G. Evans,Michael Joiner,Chris Thomas,Michael Higgenbottom,pastor,2428241.0
28483,David G. Evans,Michael Joiner,Chris Thomas,Michael Higgenbottom,police,2428241.0
28484,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,female,59774.0
28485,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,nudity,59774.0
28486,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,full,59774.0
28487,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,frontal,59774.0
28488,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,male,59774.0
28489,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,menage,59774.0
28490,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,a,59774.0
28491,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,trois,59774.0
28492,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,pubic,59774.0
28493,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,hair,59774.0
28494,Sherman Alexie,William Joseph Elk III,Leo Rossi,Cynthia Geary,funeral,174682.0
28495,Sherman Alexie,William Joseph Elk III,Leo Rossi,Cynthia Geary,gay,174682.0
28496,Sherman Alexie,William Joseph Elk III,Leo Rossi,Cynthia Geary,native,174682.0
28497,Sherman Alexie,William Joseph Elk III,Leo Rossi,Cynthia Geary,american,174682.0
28498,Sherman Alexie,William Joseph Elk III,Leo Rossi,Cynthia Geary,protagonist,174682.0
28499,Sherman Alexie,William Joseph Elk III,Leo Rossi,Cynthia Geary,poet,174682.0
28500,Sherman Alexie,William Joseph Elk III,Leo Rossi,Cynthia Geary,reservation,174682.0
28501,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,fair,215185.0
28502,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,trade,215185.0
28503,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,human,215185.0
28504,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,trafficking,215185.0
28505,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,non,215185.0
28506,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,profit,215185.0
28507,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,rockumentary,215185.0
28508,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,slavery,215185.0
28509,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,clinical,32154410.0
28510,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,trial,32154410.0
28511,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,female,32154410.0
28512,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,protagonist,32154410.0
28513,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,neuropharmacology,32154410.0
28514,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,psychiatrist,32154410.0
28515,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,side,32154410.0
28516,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,effect,32154410.0
28517,Jay Duplass,Greta Gerwig,Jennifer Lafleur,Elise Muller,actor,140016.0
28518,Jay Duplass,Greta Gerwig,Jennifer Lafleur,Elise Muller,cabin,140016.0
28519,Jay Duplass,Greta Gerwig,Jennifer Lafleur,Elise Muller,california,140016.0
28520,Jay Duplass,Greta Gerwig,Jennifer Lafleur,Elise Muller,paper,140016.0
28521,Jay Duplass,Greta Gerwig,Jennifer Lafleur,Elise Muller,bag,140016.0
28522,Jay Duplass,Greta Gerwig,Jennifer Lafleur,Elise Muller,vomiting,140016.0
28523,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,avoidant,15542.0
28524,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,personality,15542.0
28525,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,disorder,15542.0
28526,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,emotionally,15542.0
28527,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,vulnerable,15542.0
28528,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,sex,15542.0
28529,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,video,15542.0
28530,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,store,15542.0
28531,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,clerk,15542.0
28532,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,false,1111.0
28533,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,accusation,1111.0
28534,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,murder,1111.0
28535,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,north,1111.0
28536,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,carolina,1111.0
28537,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,trial,1111.0
28538,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,wrongful,1111.0
28539,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,conviction,1111.0
28540,Majid Majidi,Bahare Seddiqi,Amir Farrokh Hashemian,Mohammad Amir Naji,class,925402.0
28541,Majid Majidi,Bahare Seddiqi,Amir Farrokh Hashemian,Mohammad Amir Naji,gardening,925402.0
28542,Majid Majidi,Bahare Seddiqi,Amir Farrokh Hashemian,Mohammad Amir Naji,race,925402.0
28543,Majid Majidi,Bahare Seddiqi,Amir Farrokh Hashemian,Mohammad Amir Naji,school,925402.0
28544,Majid Majidi,Bahare Seddiqi,Amir Farrokh Hashemian,Mohammad Amir Naji,shoe,925402.0
28545,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,coming,469947.0
28546,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,fellatio,469947.0
28547,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,male,469947.0
28548,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,bathtub,469947.0
28549,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,nudity,469947.0
28550,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,nudity,469947.0
28551,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,female,7137502.0
28552,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,nudity,7137502.0
28553,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,male,7137502.0
28554,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,model,7137502.0
28555,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,nudity,7137502.0
28556,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,rite,7137502.0
28557,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,passage,7137502.0
28558,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,sex,7137502.0
28559,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,duplicate,1316074.0
28560,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,earth,1316074.0
28561,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,janitor,1316074.0
28562,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,planet,1316074.0
28563,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,solar,1316074.0
28564,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,system,1316074.0
28565,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,synchronicity,1316074.0
28566,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,black,15180000.0
28567,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,panther,15180000.0
28568,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,hells,15180000.0
28569,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,angels,15180000.0
28570,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,the,15180000.0
28571,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,run,15180000.0
28572,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,racist,15180000.0
28573,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,cop,15180000.0
28574,Gary Winick,Bebe Neuwirth,Aaron Stanford,Ron Rifkin,best,2882062.0
28575,Gary Winick,Bebe Neuwirth,Aaron Stanford,Ron Rifkin,friend,2882062.0
28576,Gary Winick,Bebe Neuwirth,Aaron Stanford,Ron Rifkin,boy,2882062.0
28577,Gary Winick,Bebe Neuwirth,Aaron Stanford,Ron Rifkin,french,2882062.0
28578,Gary Winick,Bebe Neuwirth,Aaron Stanford,Ron Rifkin,friend,2882062.0
28579,Gary Winick,Bebe Neuwirth,Aaron Stanford,Ron Rifkin,love,2882062.0
28580,John Carney,Glen Hansard,Markéta Irglová,Darren Healy,immigrant,9437933.0
28581,John Carney,Glen Hansard,Markéta Irglová,Darren Healy,independent,9437933.0
28582,John Carney,Glen Hansard,Markéta Irglová,Darren Healy,film,9437933.0
28583,John Carney,Glen Hansard,Markéta Irglová,Darren Healy,song,9437933.0
28584,John Carney,Glen Hansard,Markéta Irglová,Darren Healy,street,9437933.0
28585,John Carney,Glen Hansard,Markéta Irglová,Darren Healy,vacuum,9437933.0
28586,John Carney,Glen Hansard,Markéta Irglová,Darren Healy,cleaner,9437933.0
28587,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,car,110720.0
28588,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,salesman,110720.0
28589,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,filmmaking,110720.0
28590,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,pulp,110720.0
28591,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,fiction,110720.0
28592,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,santa,110720.0
28593,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,claus,110720.0
28594,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,suit,110720.0
28595,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,truck,110720.0
28596,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,driver,110720.0
28597,Michel Orion Scott,Temple Grandin,Rowan Isaacson,Simon Baron-Cohen,horse,155984.0
28598,Michel Orion Scott,Temple Grandin,Rowan Isaacson,Simon Baron-Cohen,journey,155984.0
28599,Michel Orion Scott,Temple Grandin,Rowan Isaacson,Simon Baron-Cohen,mongolia,155984.0
28600,Michel Orion Scott,Temple Grandin,Rowan Isaacson,Simon Baron-Cohen,shaman,155984.0
28601,Michel Orion Scott,Temple Grandin,Rowan Isaacson,Simon Baron-Cohen,travel,155984.0
28602,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,cannibal,30859000.0
28603,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,chainsaw,30859000.0
28604,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,hitchhiker,30859000.0
28605,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,independent,30859000.0
28606,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,film,30859000.0
